"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.78,NA,138.5,90.476,63.636
"2","GAM_RUN1_AllData","TSS",0.541,NA,136,90.476,63.636
"3","GAM_RUN1_AllData","KAPPA",0.428,NA,136,90.476,63.636
"4","GBM_RUN1_AllData","ROC",0.849,NA,316,95.238,70.909
"5","GBM_RUN1_AllData","TSS",0.661,NA,314,95.238,70.909
"6","GBM_RUN1_AllData","KAPPA",0.542,NA,314,95.238,70.909
"7","RF_RUN1_AllData","ROC",0.882,NA,255,95.238,74.545
"8","RF_RUN1_AllData","TSS",0.687,NA,270,90.476,78.182
"9","RF_RUN1_AllData","KAPPA",0.616,NA,336,76.19,87.273
"10","GAM_RUN2_AllData","ROC",0.837,NA,419.5,100,58.182
"11","GAM_RUN2_AllData","TSS",0.582,NA,419,100,58.182
"12","GAM_RUN2_AllData","KAPPA",0.447,NA,592,90.476,65.455
"13","GBM_RUN2_AllData","ROC",0.842,NA,422.5,95.238,70.909
"14","GBM_RUN2_AllData","TSS",0.661,NA,420,95.238,70.909
"15","GBM_RUN2_AllData","KAPPA",0.542,NA,420,95.238,70.909
"16","RF_RUN2_AllData","ROC",0.843,NA,263,95.238,65.455
"17","RF_RUN2_AllData","TSS",0.607,NA,263,95.238,65.455
"18","RF_RUN2_AllData","KAPPA",0.519,NA,329,85.714,74.545
"19","GAM_RUN3_AllData","ROC",0.755,NA,230,80.952,67.273
"20","GAM_RUN3_AllData","TSS",0.482,NA,232,80.952,67.273
"21","GAM_RUN3_AllData","KAPPA",0.441,NA,909,52.381,89.091
"22","GBM_RUN3_AllData","ROC",0.78,NA,319,80.952,70.909
"23","GBM_RUN3_AllData","TSS",0.519,NA,319,80.952,70.909
"24","GBM_RUN3_AllData","KAPPA",0.449,NA,548,61.905,83.636
"25","RF_RUN3_AllData","ROC",0.785,NA,231,80.952,72.727
"26","RF_RUN3_AllData","TSS",0.537,NA,228,80.952,72.727
"27","RF_RUN3_AllData","KAPPA",0.484,NA,530,57.143,89.091
"28","GAM_RUN4_AllData","ROC",0.766,NA,435.5,76.19,72.727
"29","GAM_RUN4_AllData","TSS",0.489,NA,437,76.19,72.727
"30","GAM_RUN4_AllData","KAPPA",0.426,NA,437,76.19,72.727
"31","GBM_RUN4_AllData","ROC",0.81,NA,310.5,90.476,63.636
"32","GBM_RUN4_AllData","TSS",0.541,NA,310.5,90.476,63.636
"33","GBM_RUN4_AllData","KAPPA",0.433,NA,546.5,71.429,76.364
"34","RF_RUN4_AllData","ROC",0.809,NA,129,100,50.909
"35","RF_RUN4_AllData","TSS",0.505,NA,192,90.476,60
"36","RF_RUN4_AllData","KAPPA",0.418,NA,418,66.667,78.182
"37","GAM_RUN5_AllData","ROC",0.761,NA,231.5,100,58.182
"38","GAM_RUN5_AllData","TSS",0.564,NA,230,100,56.364
"39","GAM_RUN5_AllData","KAPPA",0.428,NA,436,90.476,63.636
"40","GBM_RUN5_AllData","ROC",0.786,NA,304,95.238,60
"41","GBM_RUN5_AllData","TSS",0.552,NA,304,95.238,60
"42","GBM_RUN5_AllData","KAPPA",0.428,NA,357,90.476,63.636
"43","RF_RUN5_AllData","ROC",0.793,NA,202,95.238,56.364
"44","RF_RUN5_AllData","TSS",0.516,NA,200.5,95.238,56.364
"45","RF_RUN5_AllData","KAPPA",0.395,NA,280,85.714,63.636
"46","GAM_RUN6_AllData","ROC",0.811,NA,665.5,76.19,81.818
"47","GAM_RUN6_AllData","TSS",0.58,NA,664,76.19,81.818
"48","GAM_RUN6_AllData","KAPPA",0.553,NA,723,71.429,85.455
"49","GBM_RUN6_AllData","ROC",0.836,NA,433,90.476,78.182
"50","GBM_RUN6_AllData","TSS",0.668,NA,425,90.476,76.364
"51","GBM_RUN6_AllData","KAPPA",0.575,NA,425,90.476,76.364
"52","RF_RUN6_AllData","ROC",0.856,NA,162,95.238,65.455
"53","RF_RUN6_AllData","TSS",0.607,NA,160,95.238,65.455
"54","RF_RUN6_AllData","KAPPA",0.539,NA,382,66.667,87.273
"55","GAM_RUN7_AllData","ROC",0.789,NA,261.5,90.476,67.273
"56","GAM_RUN7_AllData","TSS",0.577,NA,263,90.476,67.273
"57","GAM_RUN7_AllData","KAPPA",0.467,NA,263,90.476,67.273
"58","GBM_RUN7_AllData","ROC",0.832,NA,387,85.714,70.909
"59","GBM_RUN7_AllData","TSS",0.566,NA,387.5,85.714,70.909
"60","GBM_RUN7_AllData","KAPPA",0.484,NA,438,80.952,74.545
"61","RF_RUN7_AllData","ROC",0.868,NA,198,95.238,69.091
"62","RF_RUN7_AllData","TSS",0.643,NA,199,95.238,69.091
"63","RF_RUN7_AllData","KAPPA",0.59,NA,406,76.19,83.636
"64","GAM_RUN8_AllData","ROC",0.843,NA,200,90.476,78.182
"65","GAM_RUN8_AllData","TSS",0.687,NA,201,90.476,78.182
"66","GAM_RUN8_AllData","KAPPA",0.598,NA,201,90.476,78.182
"67","GBM_RUN8_AllData","ROC",0.839,NA,244.5,90.476,72.727
"68","GBM_RUN8_AllData","TSS",0.632,NA,241,90.476,72.727
"69","GBM_RUN8_AllData","KAPPA",0.531,NA,241,90.476,72.727
"70","RF_RUN8_AllData","ROC",0.85,NA,132,95.238,69.091
"71","RF_RUN8_AllData","TSS",0.643,NA,130,95.238,69.091
"72","RF_RUN8_AllData","KAPPA",0.531,NA,170.5,90.476,72.727
"73","GAM_RUN9_AllData","ROC",0.807,NA,308.5,76.19,80
"74","GAM_RUN9_AllData","TSS",0.562,NA,308,76.19,80
"75","GAM_RUN9_AllData","KAPPA",0.516,NA,308,76.19,80
"76","GBM_RUN9_AllData","ROC",0.819,NA,228,95.238,58.182
