"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.141,0.176,0.203,0.149,0.166,0.214,0.143,0.155,0.169,0.116,0.144,0.173,0.15,0.165,0.221,0.151,0.168,0.203,0.119,0.158,0.192,0.124,0.166,0.184,0.154,0.182,0.233,0.175,0.176,0.224
"lag_sst",0.384,0.439,0.465,0.378,0.478,0.524,0.283,0.395,0.484,0.401,0.401,0.472,0.359,0.429,0.47,0.522,0.484,0.51,0.396,0.414,0.478,0.246,0.338,0.462,0.336,0.455,0.469,0.289,0.437,0.463
"int_chl",0.394,0.352,0.3,0.333,0.352,0.294,0.346,0.346,0.313,0.354,0.433,0.328,0.386,0.396,0.313,0.334,0.404,0.316,0.371,0.412,0.343,0.459,0.433,0.346,0.355,0.36,0.303,0.372,0.452,0.36
"sss",0.107,0.074,0.232,0.189,0.064,0.177,0.187,0.142,0.275,0.128,0.091,0.239,0.08,0.088,0.197,0.034,0.051,0.201,0.127,0.095,0.243,0.287,0.139,0.218,0.156,0.08,0.199,0.163,0.043,0.179
