"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.775,NA,524.5,64.162,76.786
"2","GAM_RUN1_AllData","TSS",0.404,NA,525,64.162,76.786
"3","GAM_RUN1_AllData","KAPPA",0.407,NA,525,64.162,76.786
"4","GBM_RUN1_AllData","ROC",0.792,NA,473.5,72.254,71.429
"5","GBM_RUN1_AllData","TSS",0.437,NA,474,72.254,71.429
"6","GBM_RUN1_AllData","KAPPA",0.432,NA,474,72.254,71.429
"7","RF_RUN1_AllData","ROC",0.786,NA,501,72.254,74.107
"8","RF_RUN1_AllData","TSS",0.459,NA,499,72.254,73.661
"9","RF_RUN1_AllData","KAPPA",0.456,NA,499,72.254,73.661
"10","GAM_RUN2_AllData","ROC",0.743,NA,238,91.908,44.196
"11","GAM_RUN2_AllData","TSS",0.361,NA,238,91.908,44.196
"12","GAM_RUN2_AllData","KAPPA",0.343,NA,347,77.457,58.036
"13","GBM_RUN2_AllData","ROC",0.764,NA,481,63.006,76.786
"14","GBM_RUN2_AllData","TSS",0.398,NA,480,63.006,76.786
"15","GBM_RUN2_AllData","KAPPA",0.401,NA,480,63.006,76.786
"16","RF_RUN2_AllData","ROC",0.786,NA,334,83.815,61.607
"17","RF_RUN2_AllData","TSS",0.451,NA,328,84.393,60.268
"18","RF_RUN2_AllData","KAPPA",0.434,NA,328,84.393,60.268
"19","GAM_RUN3_AllData","ROC",0.738,NA,469.5,67.63,66.964
"20","GAM_RUN3_AllData","TSS",0.345,NA,474,67.052,66.964
"21","GAM_RUN3_AllData","KAPPA",0.341,NA,474,67.052,66.964
"22","GBM_RUN3_AllData","ROC",0.781,NA,449.5,74.566,68.304
"23","GBM_RUN3_AllData","TSS",0.429,NA,449,74.566,68.304
"24","GBM_RUN3_AllData","KAPPA",0.421,NA,449,74.566,68.304
"25","RF_RUN3_AllData","ROC",0.786,NA,495,67.052,76.339
"26","RF_RUN3_AllData","TSS",0.433,NA,512,65.318,77.679
"27","RF_RUN3_AllData","KAPPA",0.437,NA,512,65.318,77.679
"28","GAM_RUN4_AllData","ROC",0.742,NA,436.5,78.613,59.821
"29","GAM_RUN4_AllData","TSS",0.38,NA,433,78.613,59.375
"30","GAM_RUN4_AllData","KAPPA",0.367,NA,433,78.613,59.375
"31","GBM_RUN4_AllData","ROC",0.766,NA,461.5,71.676,68.75
"32","GBM_RUN4_AllData","TSS",0.401,NA,483,68.208,71.429
"33","GBM_RUN4_AllData","KAPPA",0.399,NA,483,68.208,71.429
"34","RF_RUN4_AllData","ROC",0.776,NA,439,75.145,66.964
"35","RF_RUN4_AllData","TSS",0.414,NA,443,73.988,67.411
"36","RF_RUN4_AllData","KAPPA",0.407,NA,443,73.988,67.411
"37","GAM_RUN5_AllData","ROC",0.713,NA,513.5,60.694,71.875
"38","GAM_RUN5_AllData","TSS",0.322,NA,432,72.832,59.375
"39","GAM_RUN5_AllData","KAPPA",0.321,NA,514,60.694,71.875
"40","GBM_RUN5_AllData","ROC",0.743,NA,538.5,55.491,83.036
