"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.125,0.111,0.172,0.184,0.202,0.242,0.152,0.193,0.24,0.168,0.193,0.218,0.136,0.147,0.213,0.123,0.146,0.196,0.142,0.161,0.171,0.132,0.145,0.206,0.157,0.204,0.223,0.222,0.225,0.32
"lag_sst",0.448,0.471,0.476,0.295,0.382,0.447,0.353,0.465,0.506,0.532,0.466,0.466,0.318,0.427,0.475,0.428,0.484,0.547,0.41,0.485,0.496,0.319,0.426,0.503,0.317,0.381,0.414,0.316,0.422,0.449
"int_chl",0.368,0.431,0.356,0.343,0.404,0.346,0.298,0.345,0.259,0.287,0.339,0.31,0.36,0.353,0.276,0.316,0.365,0.309,0.328,0.399,0.341,0.349,0.361,0.285,0.435,0.446,0.408,0.323,0.373,0.304
"sss",0.079,0.071,0.213,0.208,0.095,0.213,0.26,0.067,0.209,0.023,0.063,0.187,0.266,0.117,0.25,0.121,0.05,0.176,0.139,0.078,0.231,0.253,0.119,0.227,0.105,0.087,0.246,0.158,0.067,0.216
