"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.156,0.034,0.162,0.11,0.023,0.162,0.17,0.019,0.117,0.161,0.066,0.158,0.22,0.031,0.173,0.116,0.046,0.155,0.156,0.023,0.08,0.186,0.091,0.18,0.137,0.018,0.118,0.166,0.031,0.11
"lag_sst",0.023,0.269,0.438,0.304,0.235,0.459,0.316,0.427,0.545,0.298,0.191,0.459,0.306,0.208,0.473,0.35,0.242,0.485,0.298,0.267,0.488,0.318,0.201,0.404,0.227,0.277,0.521,0.369,0.43,0.549
"int_chl",0.517,0.627,0.647,0.456,0.539,0.626,0.437,0.511,0.571,0.459,0.55,0.58,0.419,0.607,0.573,0.438,0.609,0.582,0.451,0.521,0.47,0.37,0.543,0.535,0.426,0.432,0.459,0.341,0.534,0.568
"sss",0.5,0.209,0.278,0.392,0.308,0.26,0.35,0.221,0.287,0.377,0.329,0.317,0.384,0.249,0.252,0.35,0.277,0.267,0.489,0.342,0.328,0.421,0.284,0.282,0.478,0.412,0.368,0.366,0.184,0.209
