"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.832,NA,704,71.429,83.636
"2","GAM_RUN1_AllData","TSS",0.551,NA,706,71.429,83.636
"3","GAM_RUN1_AllData","KAPPA",0.527,NA,706,71.429,83.636
"4","GBM_RUN1_AllData","ROC",0.865,NA,507,80.952,83.636
"5","GBM_RUN1_AllData","TSS",0.646,NA,505,80.952,83.636
"6","GBM_RUN1_AllData","KAPPA",0.602,NA,505,80.952,83.636
"7","RF_RUN1_AllData","ROC",0.874,NA,253,90.476,76.364
"8","RF_RUN1_AllData","TSS",0.668,NA,254,90.476,76.364
"9","RF_RUN1_AllData","KAPPA",0.602,NA,347,80.952,83.636
"10","GAM_RUN2_AllData","ROC",0.803,NA,175.5,90.476,69.091
"11","GAM_RUN2_AllData","TSS",0.577,NA,171,90.476,67.273
"12","GAM_RUN2_AllData","KAPPA",0.506,NA,373,80.952,76.364
"13","GBM_RUN2_AllData","ROC",0.881,NA,312.5,90.476,72.727
"14","GBM_RUN2_AllData","TSS",0.632,NA,312,90.476,72.727
"15","GBM_RUN2_AllData","KAPPA",0.578,NA,643,71.429,87.273
"16","RF_RUN2_AllData","ROC",0.897,NA,313,85.714,81.818
"17","RF_RUN2_AllData","TSS",0.675,NA,314,85.714,81.818
"18","RF_RUN2_AllData","KAPPA",0.633,NA,499,71.429,90.909
"19","GAM_RUN3_AllData","ROC",0.813,NA,415,95.238,72.727
"20","GAM_RUN3_AllData","TSS",0.68,NA,415,95.238,72.727
"21","GAM_RUN3_AllData","KAPPA",0.564,NA,415,95.238,72.727
"22","GBM_RUN3_AllData","ROC",0.851,NA,285,95.238,74.545
"23","GBM_RUN3_AllData","TSS",0.698,NA,285,95.238,74.545
"24","GBM_RUN3_AllData","KAPPA",0.612,NA,444,85.714,81.818
"25","RF_RUN3_AllData","ROC",0.838,NA,202,90.476,76.364
"26","RF_RUN3_AllData","TSS",0.668,NA,203,90.476,76.364
"27","RF_RUN3_AllData","KAPPA",0.588,NA,272.5,85.714,80
