"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.046,0.04,0.182,0.049,0.057,0.188,0.066,0.048,0.169,0.053,0.046,0.165,0.013,0.038,0.158,0.088,0.101,0.23,0.088,0.071,0.207,0.014,0.051,0.17,0.02,0.044,0.174,0.035,0.048,0.168
"lag_sst",0.288,0.221,0.313,0.305,0.219,0.309,0.298,0.224,0.338,0.279,0.195,0.276,0.271,0.236,0.328,0.308,0.259,0.329,0.294,0.235,0.293,0.264,0.236,0.326,0.282,0.232,0.315,0.291,0.247,0.337
"int_chl",0.477,0.541,0.531,0.472,0.561,0.555,0.434,0.506,0.47,0.469,0.516,0.493,0.483,0.532,0.504,0.399,0.439,0.453,0.463,0.54,0.524,0.516,0.551,0.541,0.432,0.517,0.483,0.447,0.472,0.487
"sss",0.251,0.278,0.301,0.222,0.293,0.33,0.275,0.327,0.343,0.267,0.302,0.363,0.249,0.277,0.327,0.245,0.287,0.327,0.264,0.267,0.319,0.222,0.251,0.289,0.289,0.32,0.338,0.274,0.289,0.319
