"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.105,0.111,0.2,0.106,0.088,0.179,0.119,0.139,0.202,0.111,0.116,0.204,0.127,0.113,0.195,0.124,0.107,0.188,0.082,0.09,0.187,0.068,0.088,0.196,0.126,0.118,0.191,0.108,0.107,0.19
"lag_sst",0.528,0.494,0.514,0.515,0.509,0.505,0.442,0.493,0.494,0.443,0.482,0.519,0.477,0.452,0.477,0.486,0.459,0.495,0.514,0.533,0.519,0.429,0.437,0.45,0.485,0.491,0.497,0.516,0.53,0.497
"int_chl",0.345,0.39,0.384,0.374,0.389,0.419,0.406,0.371,0.369,0.382,0.432,0.413,0.357,0.415,0.414,0.354,0.391,0.398,0.401,0.395,0.377,0.467,0.49,0.456,0.362,0.395,0.4,0.365,0.379,0.37
"sss",0.067,0.036,0.125,0.042,0.077,0.158,0.046,0.05,0.124,0.089,0.063,0.134,0.044,0.043,0.127,0.055,0.054,0.128,0.045,0.034,0.116,0.029,0.048,0.137,0.012,0.049,0.138,0.039,0.054,0.142
