"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.853,NA,334,94.483,59.873
"2","GAM_RUN1_AllData","TSS",0.537,NA,502,77.241,76.433
"3","GAM_RUN1_AllData","KAPPA",0.536,NA,502,77.241,76.433
"4","GBM_RUN1_AllData","ROC",0.857,NA,380.5,90.345,67.516
"5","GBM_RUN1_AllData","TSS",0.579,NA,382,90.345,67.516
"6","GBM_RUN1_AllData","KAPPA",0.573,NA,382,90.345,67.516
"7","RF_RUN1_AllData","ROC",0.853,NA,530,71.034,83.439
"8","RF_RUN1_AllData","TSS",0.539,NA,333,88.966,64.968
"9","RF_RUN1_AllData","KAPPA",0.541,NA,524,71.034,81.529
"10","GAM_RUN2_AllData","ROC",0.86,NA,455.5,81.379,77.707
"11","GAM_RUN2_AllData","TSS",0.591,NA,456,81.379,77.707
"12","GAM_RUN2_AllData","KAPPA",0.59,NA,456,81.379,77.707
"13","GBM_RUN2_AllData","ROC",0.858,NA,447,84.828,73.248
"14","GBM_RUN2_AllData","TSS",0.581,NA,446,84.828,73.248
"15","GBM_RUN2_AllData","KAPPA",0.578,NA,446,84.828,73.248
"16","RF_RUN2_AllData","ROC",0.859,NA,393,86.207,70.701
"17","RF_RUN2_AllData","TSS",0.569,NA,392,86.207,70.064
"18","RF_RUN2_AllData","KAPPA",0.565,NA,392,86.207,70.064
"19","GAM_RUN3_AllData","ROC",0.839,NA,430,82.759,71.975
"20","GAM_RUN3_AllData","TSS",0.541,NA,426,82.759,71.338
"21","GAM_RUN3_AllData","KAPPA",0.538,NA,426,82.759,71.338
"22","GBM_RUN3_AllData","ROC",0.841,NA,436,82.069,73.248
"23","GBM_RUN3_AllData","TSS",0.553,NA,436,82.069,73.248
"24","GBM_RUN3_AllData","KAPPA",0.551,NA,436,82.069,73.248
"25","RF_RUN3_AllData","ROC",0.839,NA,411,82.759,72.611
"26","RF_RUN3_AllData","TSS",0.547,NA,402,82.759,71.975
"27","RF_RUN3_AllData","KAPPA",0.545,NA,402,82.759,71.975
"28","GAM_RUN4_AllData","ROC",0.865,NA,487,75.862,84.076
"29","GAM_RUN4_AllData","TSS",0.599,NA,486,75.862,82.803
