"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.065,0.087,0.119,0.095,0.105,0.134,0.112,0.092,0.104,0.073,0.08,0.111,0.166,0.102,0.144,0.046,0.07,0.113,0.093,0.063,0.09,0.076,0.073,0.102,0.108,0.05,0.09,0.152,0.064,0.096
"lag_sst",0.453,0.533,0.534,0.487,0.558,0.527,0.653,0.655,0.583,0.468,0.534,0.56,0.624,0.636,0.566,0.582,0.54,0.566,0.663,0.683,0.658,0.585,0.635,0.593,0.51,0.573,0.509,0.471,0.57,0.531
"int_chl",0.386,0.287,0.271,0.339,0.256,0.251,0.253,0.241,0.246,0.324,0.283,0.287,0.18,0.197,0.224,0.299,0.327,0.299,0.222,0.164,0.188,0.309,0.245,0.236,0.319,0.304,0.315,0.309,0.295,0.275
"sss",0.154,0.121,0.186,0.179,0.147,0.176,0.268,0.146,0.189,0.131,0.105,0.148,0.114,0.131,0.158,0.221,0.129,0.175,0.125,0.149,0.212,0.127,0.113,0.151,0.212,0.153,0.188,0.089,0.113,0.172
