"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.496,0.339,0.116,0.669,0.215,0.144,0.718,0.15,0.11,0.608,0.315,0.266,0.564,0.483,0.244,0.625,0.315,0.216,0.561,0.318,0.144,0.666,0.299,0.163,0.517,0.332,0.141,0.767,0.301,0.149
"lag_sst",0.549,0.252,0.444,0.615,0.445,0.415,0.634,0.468,0.504,0.474,0.222,0.242,0.597,0.224,0.291,0.457,0.254,0.383,0.535,0.218,0.287,0.683,0.315,0.321,0.613,0.259,0.408,0.623,0.38,0.4
"int_chl",0.694,0.728,0.443,0.642,0.56,0.361,0.582,0.432,0.381,0.784,0.805,0.652,0.764,0.624,0.342,0.746,0.716,0.488,0.83,0.709,0.516,0.831,0.721,0.654,0.756,0.638,0.406,0.72,0.59,0.449
"sss",0.214,0.037,0.079,0.605,0.059,0.081,0.484,0.074,0.093,0.39,0.036,0.074,0.46,0.032,0.097,0.497,0.05,0.064,0.59,0.047,0.156,0.445,0.012,0.1,0.144,0.031,0.068,0.503,0.041,0.154
