"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.22,0.129,0.113,0.386,0.191,0.157,0.189,0.149,0.209,0.346,0.306,0.252,0.239,0.144,0.156,0.391,0.335,0.276,0.262,0.233,0.254,0.252,0.247,0.24,0.199,0.252,0.216,0.371,0.149,0.147
"lag_sst",0.298,0.16,0.204,0.251,0.113,0.157,0.197,0.188,0.222,0.425,0.143,0.138,0.212,0.174,0.198,0.4,0.157,0.168,0.244,0.088,0.107,0.309,0.123,0.153,0.251,0.135,0.155,0.204,0.108,0.132
"int_chl",0.434,0.417,0.463,0.373,0.558,0.474,0.511,0.452,0.419,0.483,0.452,0.431,0.513,0.561,0.464,0.477,0.461,0.345,0.448,0.544,0.479,0.537,0.62,0.537,0.326,0.489,0.464,0.289,0.457,0.412
"sss",0.45,0.372,0.327,0.41,0.208,0.277,0.329,0.397,0.37,0.445,0.325,0.344,0.342,0.389,0.325,0.336,0.256,0.33,0.589,0.362,0.368,0.476,0.208,0.264,0.433,0.381,0.394,0.474,0.385,0.357
