"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.585,0.225,0.12,0.203,0.228,0.107,0.714,0.273,0.116,0.638,0.233,0.095,0.582,0.363,0.241,0.568,0.239,0.097,0.558,0.283,0.242,0.592,0.323,0.183,0.608,0.193,0.088,0.641,0.337,0.195
"lag_sst",0.666,0.302,0.423,0.392,0.39,0.443,0.614,0.371,0.42,0.595,0.306,0.361,0.623,0.314,0.402,0.612,0.354,0.405,0.353,0.239,0.241,0.569,0.214,0.4,0.694,0.442,0.489,0.679,0.377,0.463
"int_chl",0.83,0.703,0.465,0.823,0.615,0.471,0.653,0.541,0.288,0.742,0.547,0.415,0.579,0.73,0.442,0.739,0.634,0.512,0.657,0.743,0.628,0.783,0.69,0.364,0.579,0.477,0.255,0.759,0.592,0.467
"sss",0.392,0.013,0.061,0.056,0.026,0.103,0.407,0.071,0.121,0.493,0.046,0.175,0.39,0.042,0.037,0.57,0.03,0.149,0.331,0.047,0.125,0.351,0.092,0.08,0.504,0.068,0.07,0.559,0.039,0.088
