"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.843,NA,359.5,90.345,67.516
"2","GAM_RUN1_AllData","TSS",0.571,NA,375,88.966,68.79
"3","GAM_RUN1_AllData","KAPPA",0.566,NA,375,88.966,68.79
"4","GBM_RUN1_AllData","ROC",0.838,NA,377,88.966,67.516
"5","GBM_RUN1_AllData","TSS",0.558,NA,374,88.966,66.242
"6","GBM_RUN1_AllData","KAPPA",0.553,NA,374,88.966,66.242
"7","RF_RUN1_AllData","ROC",0.838,NA,338,91.034,67.516
"8","RF_RUN1_AllData","TSS",0.58,NA,332,91.724,65.605
"9","RF_RUN1_AllData","KAPPA",0.573,NA,332,91.724,65.605
"10","GAM_RUN2_AllData","ROC",0.802,NA,365,88.276,56.688
"11","GAM_RUN2_AllData","TSS",0.45,NA,362,88.276,56.688
"12","GAM_RUN2_AllData","KAPPA",0.444,NA,362,88.276,56.688
"13","GBM_RUN2_AllData","ROC",0.822,NA,441.5,78.621,70.064
"14","GBM_RUN2_AllData","TSS",0.486,NA,575,69.655,78.981
"15","GBM_RUN2_AllData","KAPPA",0.488,NA,575,69.655,78.981
"16","RF_RUN2_AllData","ROC",0.826,NA,351,87.586,64.331
"17","RF_RUN2_AllData","TSS",0.519,NA,351,87.586,64.331
"18","RF_RUN2_AllData","KAPPA",0.514,NA,351,87.586,64.331
"19","GAM_RUN3_AllData","ROC",0.859,NA,341.5,92.414,65.605
"20","GAM_RUN3_AllData","TSS",0.58,NA,340,92.414,65.605
"21","GAM_RUN3_AllData","KAPPA",0.574,NA,340,92.414,65.605
"22","GBM_RUN3_AllData","ROC",0.85,NA,329,89.655,65.605
"23","GBM_RUN3_AllData","TSS",0.546,NA,330,89.655,65.605
"24","GBM_RUN3_AllData","KAPPA",0.54,NA,330,89.655,65.605
"25","RF_RUN3_AllData","ROC",0.854,NA,416,84.828,72.611
"26","RF_RUN3_AllData","TSS",0.568,NA,409,84.828,71.975
"27","RF_RUN3_AllData","KAPPA",0.565,NA,409,84.828,71.975
"28","GAM_RUN4_AllData","ROC",0.837,NA,276.5,93.103,60.51
"29","GAM_RUN4_AllData","TSS",0.536,NA,277,93.103,60.51
"30","GAM_RUN4_AllData","KAPPA",0.529,NA,277,93.103,60.51
"31","GBM_RUN4_AllData","ROC",0.84,NA,336.5,93.793,63.057
"32","GBM_RUN4_AllData","TSS",0.569,NA,335,93.793,62.42
"33","GBM_RUN4_AllData","KAPPA",0.561,NA,335,93.793,62.42
"34","RF_RUN4_AllData","ROC",0.845,NA,380,87.586,71.975
"35","RF_RUN4_AllData","TSS",0.596,NA,380,87.586,71.975
"36","RF_RUN4_AllData","KAPPA",0.592,NA,380,87.586,71.975
"37","GAM_RUN5_AllData","ROC",0.849,NA,580.5,75.172,80.255
"38","GAM_RUN5_AllData","TSS",0.55,NA,524,77.931,77.07
"39","GAM_RUN5_AllData","KAPPA",0.549,NA,524,77.931,77.07
"40","GBM_RUN5_AllData","ROC",0.848,NA,560.5,77.241,78.344
"41","GBM_RUN5_AllData","TSS",0.553,NA,484,81.379,73.885
"42","GBM_RUN5_AllData","KAPPA",0.551,NA,484,81.379,73.885
"43","RF_RUN5_AllData","ROC",0.853,NA,445,84.138,74.522
"44","RF_RUN5_AllData","TSS",0.587,NA,444,84.138,73.885
"45","RF_RUN5_AllData","KAPPA",0.584,NA,444,84.138,73.885
"46","GAM_RUN6_AllData","ROC",0.824,NA,238,91.034,58.599
"47","GAM_RUN6_AllData","TSS",0.496,NA,238,91.034,58.599
"48","GAM_RUN6_AllData","KAPPA",0.49,NA,238,91.034,58.599
"49","GBM_RUN6_AllData","ROC",0.831,NA,353.5,82.069,73.885
"50","GBM_RUN6_AllData","TSS",0.557,NA,379,79.31,76.433
"51","GBM_RUN6_AllData","KAPPA",0.556,NA,379,79.31,76.433
"52","RF_RUN6_AllData","ROC",0.834,NA,308,85.517,68.79
