"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.264,0.189,0.272,0.186,0.211,0.28,0.262,0.218,0.277,0.258,0.214,0.286,0.268,0.21,0.299,0.253,0.233,0.343,0.259,0.212,0.29,0.324,0.278,0.304,0.235,0.176,0.287,0.287,0.239,0.299
"lag_sst",0.173,0.18,0.248,0.211,0.177,0.24,0.121,0.171,0.253,0.115,0.141,0.225,0.16,0.179,0.249,0.229,0.17,0.264,0.114,0.147,0.24,0.102,0.187,0.267,0.213,0.229,0.291,0.286,0.229,0.309
"int_chl",0.581,0.686,0.572,0.571,0.678,0.615,0.659,0.744,0.665,0.648,0.739,0.634,0.6,0.672,0.585,0.569,0.657,0.576,0.681,0.768,0.636,0.58,0.639,0.593,0.603,0.653,0.591,0.457,0.647,0.576
"sss",0.05,0.068,0.182,0.107,0.046,0.144,0.032,0.06,0.154,0.019,0.051,0.149,0.056,0.076,0.189,0.017,0.077,0.157,0.027,0.085,0.18,0.053,0.065,0.168,0.016,0.081,0.156,0.135,0.044,0.165
