"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.796,NA,296,84.848,63.303
"2","GAM_RUN1_AllData","TSS",0.482,NA,296.5,84.848,63.303
"3","GAM_RUN1_AllData","KAPPA",0.346,NA,623,63.636,82.11
"4","GBM_RUN1_AllData","ROC",0.815,NA,392.5,69.697,78.899
"5","GBM_RUN1_AllData","TSS",0.481,NA,386,69.697,78.44
"6","GBM_RUN1_AllData","KAPPA",0.434,NA,716,39.394,96.789
"7","RF_RUN1_AllData","ROC",0.835,NA,173,72.727,77.982
"8","RF_RUN1_AllData","TSS",0.507,NA,174,72.727,77.982
"9","RF_RUN1_AllData","KAPPA",0.471,NA,351.5,48.485,94.954
"10","GAM_RUN2_AllData","ROC",0.849,NA,520.5,81.818,75.688
"11","GAM_RUN2_AllData","TSS",0.57,NA,515,81.818,75.229
"12","GAM_RUN2_AllData","KAPPA",0.379,NA,727,57.576,87.156
"13","GBM_RUN2_AllData","ROC",0.871,NA,498,72.727,86.697
"14","GBM_RUN2_AllData","TSS",0.59,NA,495,72.727,85.78
"15","GBM_RUN2_AllData","KAPPA",0.492,NA,542,60.606,91.743
"16","RF_RUN2_AllData","ROC",0.845,NA,132,75.758,77.982
"17","RF_RUN2_AllData","TSS",0.533,NA,128,75.758,76.606
"18","RF_RUN2_AllData","KAPPA",0.49,NA,265,57.576,92.661
"19","GAM_RUN3_AllData","ROC",0.74,NA,65,84.848,55.505
"20","GAM_RUN3_AllData","TSS",0.399,NA,61,84.848,54.587
"21","GAM_RUN3_AllData","KAPPA",0.223,NA,788,36.364,87.615
"22","GBM_RUN3_AllData","ROC",0.785,NA,264.5,75.758,69.725
"23","GBM_RUN3_AllData","TSS",0.455,NA,264,75.758,69.725
"24","GBM_RUN3_AllData","KAPPA",0.367,NA,657,39.394,94.037
"25","RF_RUN3_AllData","ROC",0.81,NA,175,72.727,78.899
"26","RF_RUN3_AllData","TSS",0.512,NA,170,72.727,78.44
"27","RF_RUN3_AllData","KAPPA",0.422,NA,321,51.515,91.743
"28","GAM_RUN4_AllData","ROC",0.85,NA,379,96.97,60.55
"29","GAM_RUN4_AllData","TSS",0.575,NA,379,96.97,60.55
"30","GAM_RUN4_AllData","KAPPA",0.389,NA,878,30.303,98.624
"31","GBM_RUN4_AllData","ROC",0.872,NA,375.5,87.879,77.064
"32","GBM_RUN4_AllData","TSS",0.649,NA,376,87.879,77.064
"33","GBM_RUN4_AllData","KAPPA",0.485,NA,595,51.515,94.037
"34","RF_RUN4_AllData","ROC",0.858,NA,113,84.848,75.229
"35","RF_RUN4_AllData","TSS",0.575,NA,114,84.848,75.229
"36","RF_RUN4_AllData","KAPPA",0.467,NA,275,45.455,95.872
"37","GAM_RUN5_AllData","ROC",0.783,NA,165,90.909,56.881
"38","GAM_RUN5_AllData","TSS",0.478,NA,161,90.909,56.881
"39","GAM_RUN5_AllData","KAPPA",0.313,NA,731,54.545,84.404
"40","GBM_RUN5_AllData","ROC",0.803,NA,197.5,90.909,57.798
"41","GBM_RUN5_AllData","TSS",0.478,NA,193,90.909,56.881
"42","GBM_RUN5_AllData","KAPPA",0.329,NA,714,33.333,94.954
"43","RF_RUN5_AllData","ROC",0.807,NA,27,96.97,51.376
"44","RF_RUN5_AllData","TSS",0.478,NA,46,90.909,55.505
"45","RF_RUN5_AllData","KAPPA",0.314,NA,195,60.606,81.651
"46","GAM_RUN6_AllData","ROC",0.884,NA,310.5,93.939,70.183
"47","GAM_RUN6_AllData","TSS",0.637,NA,303,93.939,69.725
"48","GAM_RUN6_AllData","KAPPA",0.526,NA,747,69.697,90.367
"49","GBM_RUN6_AllData","ROC",0.872,NA,410,84.848,80.734
"50","GBM_RUN6_AllData","TSS",0.651,NA,400,84.848,80.275
"51","GBM_RUN6_AllData","KAPPA",0.449,NA,412,81.818,80.734
"52","RF_RUN6_AllData","ROC",0.826,NA,121,81.818,70.642
"53","RF_RUN6_AllData","TSS",0.519,NA,155,75.758,76.147
"54","RF_RUN6_AllData","KAPPA",0.399,NA,441,39.394,95.413
"55","GAM_RUN7_AllData","ROC",0.841,NA,545,87.879,76.147
"56","GAM_RUN7_AllData","TSS",0.64,NA,545,87.879,76.147
"57","GAM_RUN7_AllData","KAPPA",0.425,NA,707,66.667,86.239
"58","GBM_RUN7_AllData","ROC",0.858,NA,580,72.727,88.532
"59","GBM_RUN7_AllData","TSS",0.613,NA,579,72.727,88.532
"60","GBM_RUN7_AllData","KAPPA",0.594,NA,642,63.636,94.954
"61","RF_RUN7_AllData","ROC",0.864,NA,118,90.909,68.349
"62","RF_RUN7_AllData","TSS",0.583,NA,113,90.909,67.431
"63","RF_RUN7_AllData","KAPPA",0.448,NA,235,72.727,85.321
"64","GAM_RUN8_AllData","ROC",0.836,NA,654,75.758,79.358
"65","GAM_RUN8_AllData","TSS",0.551,NA,655,75.758,79.358
"66","GAM_RUN8_AllData","KAPPA",0.467,NA,886,48.485,95.413
"67","GBM_RUN8_AllData","ROC",0.831,NA,574,66.667,85.78
