"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.095,0.084,0.179,0.116,0.079,0.227,0.093,0.053,0.134,0.139,0.088,0.18,0.15,0.042,0.115,0.23,0.118,0.227,0.046,0.048,0.126,0.17,0.124,0.214,0.127,0.084,0.178,0.137,0.081,0.136
"lag_sst",0.299,0.241,0.343,0.239,0.208,0.269,0.363,0.368,0.39,0.237,0.292,0.373,0.294,0.25,0.287,0.259,0.214,0.253,0.306,0.334,0.39,0.373,0.295,0.324,0.262,0.205,0.232,0.288,0.3,0.322
"int_chl",0.751,0.782,0.694,0.752,0.781,0.762,0.633,0.701,0.698,0.711,0.678,0.659,0.729,0.761,0.748,0.68,0.748,0.732,0.71,0.665,0.68,0.713,0.762,0.747,0.684,0.775,0.729,0.728,0.733,0.718
"sss",0.149,0.129,0.184,0.186,0.169,0.28,0.136,0.116,0.215,0.16,0.12,0.201,0.14,0.151,0.271,0.219,0.194,0.223,0.146,0.131,0.249,0.088,0.096,0.189,0.225,0.201,0.256,0.159,0.107,0.213
