"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.003,0.042,0.156,0.056,0.061,0.158,0.087,0.077,0.233,0.069,0.1,0.222,0.006,0.048,0.168,0.079,0.067,0.171,0.026,0.032,0.149,0.012,0.043,0.175,0.073,0.09,0.25,0.019,0.048,0.198
"lag_sst",0.275,0.255,0.324,0.29,0.281,0.353,0.256,0.251,0.342,0.268,0.216,0.295,0.26,0.223,0.289,0.255,0.189,0.289,0.333,0.238,0.322,0.258,0.229,0.34,0.366,0.317,0.382,0.202,0.201,0.317
"int_chl",0.484,0.538,0.531,0.46,0.534,0.532,0.468,0.538,0.53,0.508,0.563,0.535,0.492,0.543,0.514,0.475,0.527,0.521,0.474,0.553,0.517,0.43,0.475,0.461,0.417,0.489,0.507,0.536,0.55,0.538
"sss",0.24,0.265,0.328,0.266,0.276,0.298,0.245,0.291,0.303,0.217,0.251,0.281,0.271,0.288,0.312,0.238,0.303,0.328,0.204,0.23,0.316,0.346,0.345,0.367,0.274,0.218,0.258,0.25,0.274,0.31
