"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.111,0.088,0.184,0.095,0.051,0.163,0.153,0.077,0.188,0.11,0.119,0.224,0.238,0.122,0.185,0.051,0.068,0.169,0.204,0.066,0.14,0.073,0.099,0.208,0.101,0.099,0.211,0.077,0.058,0.216
"lag_sst",0.249,0.246,0.265,0.307,0.242,0.327,0.317,0.301,0.286,0.272,0.197,0.271,0.287,0.244,0.277,0.243,0.287,0.294,0.289,0.269,0.318,0.157,0.169,0.203,0.275,0.222,0.278,0.318,0.24,0.29
"int_chl",0.731,0.74,0.77,0.723,0.776,0.733,0.695,0.74,0.759,0.714,0.752,0.728,0.62,0.752,0.718,0.818,0.806,0.746,0.619,0.733,0.747,0.781,0.766,0.781,0.68,0.776,0.711,0.784,0.791,0.742
"sss",0.161,0.213,0.269,0.131,0.121,0.255,0.148,0.13,0.213,0.181,0.215,0.228,0.227,0.225,0.254,0.147,0.127,0.244,0.135,0.152,0.251,0.247,0.288,0.291,0.133,0.126,0.255,0.151,0.124,0.247
