"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.797,NA,292,87.5,62.903
"2","GAM_RUN1_AllData","TSS",0.504,NA,287,87.5,62.581
"3","GAM_RUN1_AllData","KAPPA",0.294,NA,713,50,88.065
"4","GBM_RUN1_AllData","ROC",0.851,NA,249,87.5,67.097
"5","GBM_RUN1_AllData","TSS",0.54,NA,242,87.5,66.452
"6","GBM_RUN1_AllData","KAPPA",0.478,NA,692,50,95.806
"7","RF_RUN1_AllData","ROC",0.866,NA,140,78.125,84.839
"8","RF_RUN1_AllData","TSS",0.622,NA,119,81.25,80.968
"9","RF_RUN1_AllData","KAPPA",0.45,NA,350,40.625,97.419
"10","GAM_RUN2_AllData","ROC",0.841,NA,440,87.5,70.645
"11","GAM_RUN2_AllData","TSS",0.575,NA,429,87.5,70
"12","GAM_RUN2_AllData","KAPPA",0.326,NA,690,75,80.645
"13","GBM_RUN2_AllData","ROC",0.862,NA,245.5,90.625,66.129
"14","GBM_RUN2_AllData","TSS",0.552,NA,344,78.125,77.097
"15","GBM_RUN2_AllData","KAPPA",0.421,NA,703,50,93.871
"16","RF_RUN2_AllData","ROC",0.857,NA,97,84.375,75.484
"17","RF_RUN2_AllData","TSS",0.586,NA,90,84.375,71.935
"18","RF_RUN2_AllData","KAPPA",0.467,NA,370,43.75,96.774
"19","GAM_RUN3_AllData","ROC",0.77,NA,597,71.875,73.871
"20","GAM_RUN3_AllData","TSS",0.45,NA,407,84.375,60.645
"21","GAM_RUN3_AllData","KAPPA",0.258,NA,675,65.625,78.71
"22","GBM_RUN3_AllData","ROC",0.842,NA,255.5,93.75,67.419
"23","GBM_RUN3_AllData","TSS",0.608,NA,254,93.75,67.097
"24","GBM_RUN3_AllData","KAPPA",0.335,NA,501,65.625,84.839
"25","RF_RUN3_AllData","ROC",0.861,NA,85,93.75,72.903
"26","RF_RUN3_AllData","TSS",0.667,NA,87,93.75,72.903
"27","RF_RUN3_AllData","KAPPA",0.389,NA,417,34.375,97.419
"28","GAM_RUN4_AllData","ROC",0.805,NA,445,90.625,64.839
"29","GAM_RUN4_AllData","TSS",0.548,NA,436,90.625,64.194
"30","GAM_RUN4_AllData","KAPPA",0.252,NA,736,50,85.161
"31","GBM_RUN4_AllData","ROC",0.871,NA,310.5,93.75,71.613
"32","GBM_RUN4_AllData","TSS",0.647,NA,304,93.75,70.968
"33","GBM_RUN4_AllData","KAPPA",0.389,NA,749.5,37.5,96.452
"34","RF_RUN4_AllData","ROC",0.902,NA,73,100,68.387
"35","RF_RUN4_AllData","TSS",0.671,NA,69,100,67.097
"36","RF_RUN4_AllData","KAPPA",0.491,NA,481,43.75,97.742
"37","GAM_RUN5_AllData","ROC",0.839,NA,178,100,58.71
"38","GAM_RUN5_AllData","TSS",0.587,NA,179,100,58.71
"39","GAM_RUN5_AllData","KAPPA",0.323,NA,708,56.25,87.419
"40","GBM_RUN5_AllData","ROC",0.862,NA,216,93.75,67.419
"41","GBM_RUN5_AllData","TSS",0.608,NA,213,93.75,67.097
