"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.815,NA,588.5,77.473,74.627
"2","GAM_RUN1_AllData","TSS",0.514,NA,585,77.473,73.134
"3","GAM_RUN1_AllData","KAPPA",0.52,NA,502,87.912,61.94
"4","GBM_RUN1_AllData","ROC",0.829,NA,629.5,79.67,76.866
"5","GBM_RUN1_AllData","TSS",0.56,NA,633,79.121,76.866
"6","GBM_RUN1_AllData","KAPPA",0.556,NA,633,79.121,76.866
"7","RF_RUN1_AllData","ROC",0.835,NA,622,80.769,73.134
"8","RF_RUN1_AllData","TSS",0.539,NA,620,80.769,72.388
"9","RF_RUN1_AllData","KAPPA",0.54,NA,620,80.769,72.388
"10","GAM_RUN2_AllData","ROC",0.813,NA,575.5,76.374,76.119
"11","GAM_RUN2_AllData","TSS",0.525,NA,576,76.374,76.119
"12","GAM_RUN2_AllData","KAPPA",0.528,NA,464,87.363,64.179
"13","GBM_RUN2_AllData","ROC",0.853,NA,550.5,84.615,73.134
"14","GBM_RUN2_AllData","TSS",0.572,NA,553,84.066,73.134
"15","GBM_RUN2_AllData","KAPPA",0.576,NA,553,84.066,73.134
"16","RF_RUN2_AllData","ROC",0.861,NA,616,82.418,76.119
"17","RF_RUN2_AllData","TSS",0.583,NA,610,83.516,74.627
"18","RF_RUN2_AllData","KAPPA",0.585,NA,610,83.516,74.627
"19","GAM_RUN3_AllData","ROC",0.784,NA,593.5,76.374,72.388
"20","GAM_RUN3_AllData","TSS",0.488,NA,594.5,76.374,72.388
"21","GAM_RUN3_AllData","KAPPA",0.485,NA,594.5,76.374,72.388
"22","GBM_RUN3_AllData","ROC",0.807,NA,643,72.527,79.104
"23","GBM_RUN3_AllData","TSS",0.512,NA,635.5,73.626,77.612
"24","GBM_RUN3_AllData","KAPPA",0.503,NA,635.5,73.626,77.612
"25","RF_RUN3_AllData","ROC",0.822,NA,583,79.121,76.119
"26","RF_RUN3_AllData","TSS",0.546,NA,648,74.725,79.104
"27","RF_RUN3_AllData","KAPPA",0.542,NA,578,79.121,75.373
"28","GAM_RUN4_AllData","ROC",0.815,NA,570,81.868,73.134
"29","GAM_RUN4_AllData","TSS",0.55,NA,572,81.868,73.134
"30","GAM_RUN4_AllData","KAPPA",0.552,NA,572,81.868,73.134
"31","GBM_RUN4_AllData","ROC",0.849,NA,659.5,74.176,84.328
"32","GBM_RUN4_AllData","TSS",0.585,NA,659,74.176,84.328
"33","GBM_RUN4_AllData","KAPPA",0.582,NA,516,89.56,67.164
"34","RF_RUN4_AllData","ROC",0.861,NA,555,87.363,75.373
"35","RF_RUN4_AllData","TSS",0.625,NA,552,87.912,74.627
"36","RF_RUN4_AllData","KAPPA",0.633,NA,552,87.912,74.627
"37","GAM_RUN5_AllData","ROC",0.81,NA,648.5,71.978,78.358
"38","GAM_RUN5_AllData","TSS",0.496,NA,645,71.978,77.612
"39","GAM_RUN5_AllData","KAPPA",0.486,NA,645,71.978,77.612
"40","GBM_RUN5_AllData","ROC",0.849,NA,668.5,70.879,86.567
"41","GBM_RUN5_AllData","TSS",0.571,NA,663,71.978,85.075
"42","GBM_RUN5_AllData","KAPPA",0.554,NA,663,71.978,85.075
"43","RF_RUN5_AllData","ROC",0.86,NA,593,81.868,75.373
"44","RF_RUN5_AllData","TSS",0.571,NA,605,80.22,76.866
"45","RF_RUN5_AllData","KAPPA",0.568,NA,605,80.22,76.866
"46","GAM_RUN6_AllData","ROC",0.806,NA,511,83.516,67.164
"47","GAM_RUN6_AllData","TSS",0.504,NA,570,78.022,72.388
"48","GAM_RUN6_AllData","KAPPA",0.508,NA,515,82.967,67.164
"49","GBM_RUN6_AllData","ROC",0.819,NA,613,75.275,76.866
"50","GBM_RUN6_AllData","TSS",0.521,NA,612,75.275,76.866
"51","GBM_RUN6_AllData","KAPPA",0.514,NA,612,75.275,76.866
"52","RF_RUN6_AllData","ROC",0.827,NA,417,88.462,63.433
"53","RF_RUN6_AllData","TSS",0.513,NA,420,88.462,63.433
"54","RF_RUN6_AllData","KAPPA",0.527,NA,420,88.462,63.433
"55","GAM_RUN7_AllData","ROC",0.849,NA,585.5,80.22,80.597
"56","GAM_RUN7_AllData","TSS",0.603,NA,587,80.22,80.597
"57","GAM_RUN7_AllData","KAPPA",0.596,NA,587,80.22,80.597
"58","GBM_RUN7_AllData","ROC",0.887,NA,533.5,85.714,77.612
"59","GBM_RUN7_AllData","TSS",0.633,NA,532,85.714,77.612
"60","GBM_RUN7_AllData","KAPPA",0.639,NA,495,88.462,74.627
"61","RF_RUN7_AllData","ROC",0.896,NA,506,87.912,78.358
"62","RF_RUN7_AllData","TSS",0.663,NA,504,87.912,78.358
"63","RF_RUN7_AllData","KAPPA",0.667,NA,504,87.912,78.358
"64","GAM_RUN8_AllData","ROC",0.763,NA,523.5,84.615,60.448
"65","GAM_RUN8_AllData","TSS",0.449,NA,634,72.527,72.388
"66","GAM_RUN8_AllData","KAPPA",0.456,NA,524,84.615,60.448
"67","GBM_RUN8_AllData","ROC",0.795,NA,571.5,76.923,72.388
"68","GBM_RUN8_AllData","TSS",0.493,NA,570,76.923,72.388
"69","GBM_RUN8_AllData","KAPPA",0.491,NA,570,76.923,72.388
"70","RF_RUN8_AllData","ROC",0.8,NA,475,82.418,67.164
"71","RF_RUN8_AllData","TSS",0.496,NA,474,82.418,67.164
"72","RF_RUN8_AllData","KAPPA",0.502,NA,474,82.418,67.164
"73","GAM_RUN9_AllData","ROC",0.789,NA,728,60.989,85.821
"74","GAM_RUN9_AllData","TSS",0.468,NA,727,60.989,85.821
"75","GAM_RUN9_AllData","KAPPA",0.451,NA,434,90.659,52.985
"76","GBM_RUN9_AllData","ROC",0.822,NA,705,70.879,79.851
"77","GBM_RUN9_AllData","TSS",0.505,NA,700,71.429,79.104
"78","GBM_RUN9_AllData","KAPPA",0.505,NA,591,80.769,69.403
"79","RF_RUN9_AllData","ROC",0.835,NA,666,77.473,76.866
"80","RF_RUN9_AllData","TSS",0.543,NA,665,77.473,76.866
"81","RF_RUN9_AllData","KAPPA",0.538,NA,665,77.473,76.866
"82","GAM_RUN10_AllData","ROC",0.813,NA,665,70.33,83.582
"83","GAM_RUN10_AllData","TSS",0.534,NA,687,67.582,85.821
"84","GAM_RUN10_AllData","KAPPA",0.517,NA,668,69.78,83.582
"85","GBM_RUN10_AllData","ROC",0.841,NA,502,86.813,70.896
"86","GBM_RUN10_AllData","TSS",0.569,NA,549,80.769,76.119
"87","GBM_RUN10_AllData","KAPPA",0.574,NA,513,85.165,71.642
"88","RF_RUN10_AllData","ROC",0.845,NA,638,77.473,82.836
"89","RF_RUN10_AllData","TSS",0.603,NA,636,77.473,82.09
"90","RF_RUN10_AllData","KAPPA",0.595,NA,597,80.22,79.851
