"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.813,NA,443.5,78.571,72.362
"2","GAM_RUN1_AllData","TSS",0.508,NA,631,67.857,82.915
"3","GAM_RUN1_AllData","KAPPA",0.479,NA,681,62.5,86.935
"4","GBM_RUN1_AllData","ROC",0.82,NA,360,85.714,71.357
"5","GBM_RUN1_AllData","TSS",0.566,NA,355,85.714,70.352
"6","GBM_RUN1_AllData","KAPPA",0.457,NA,449,75,78.392
"7","RF_RUN1_AllData","ROC",0.802,NA,191,83.929,73.367
"8","RF_RUN1_AllData","TSS",0.573,NA,190,83.929,72.362
"9","RF_RUN1_AllData","KAPPA",0.458,NA,266,75,79.899
"10","GAM_RUN2_AllData","ROC",0.885,NA,538.5,83.929,77.889
"11","GAM_RUN2_AllData","TSS",0.618,NA,538,83.929,77.387
"12","GAM_RUN2_AllData","KAPPA",0.548,NA,714,66.071,88.945
"13","GBM_RUN2_AllData","ROC",0.887,NA,522,83.929,81.91
"14","GBM_RUN2_AllData","TSS",0.653,NA,518,83.929,81.407
"15","GBM_RUN2_AllData","KAPPA",0.588,NA,589,76.786,86.935
"16","RF_RUN2_AllData","ROC",0.885,NA,342,83.929,83.417
"17","RF_RUN2_AllData","TSS",0.673,NA,342,83.929,83.417
"18","RF_RUN2_AllData","KAPPA",0.613,NA,376,76.786,88.442
"19","GAM_RUN3_AllData","ROC",0.838,NA,656,69.643,83.92
"20","GAM_RUN3_AllData","TSS",0.536,NA,657,69.643,83.92
"21","GAM_RUN3_AllData","KAPPA",0.489,NA,657,69.643,83.92
"22","GBM_RUN3_AllData","ROC",0.862,NA,443.5,87.5,76.884
"23","GBM_RUN3_AllData","TSS",0.638,NA,493,83.929,79.899
"24","GBM_RUN3_AllData","KAPPA",0.561,NA,563,78.571,84.422
"25","RF_RUN3_AllData","ROC",0.829,NA,243,85.714,74.874
"26","RF_RUN3_AllData","TSS",0.606,NA,243,85.714,74.874
"27","RF_RUN3_AllData","KAPPA",0.53,NA,374,73.214,84.925
"28","GAM_RUN4_AllData","ROC",0.853,NA,445.5,82.143,76.382
"29","GAM_RUN4_AllData","TSS",0.585,NA,444,82.143,76.382
"30","GAM_RUN4_AllData","KAPPA",0.52,NA,827,55.357,92.965
"31","GBM_RUN4_AllData","ROC",0.88,NA,264,96.429,66.834
"32","GBM_RUN4_AllData","TSS",0.63,NA,276,94.643,68.342
"33","GBM_RUN4_AllData","KAPPA",0.528,NA,552,75,83.92
"34","RF_RUN4_AllData","ROC",0.869,NA,169,89.286,72.864
"35","RF_RUN4_AllData","TSS",0.622,NA,170,89.286,72.864
"36","RF_RUN4_AllData","KAPPA",0.543,NA,406.5,69.643,87.437
"37","GAM_RUN5_AllData","ROC",0.876,NA,654,75,85.427
"38","GAM_RUN5_AllData","TSS",0.602,NA,606,76.786,83.417
"39","GAM_RUN5_AllData","KAPPA",0.565,NA,696,71.429,87.94
"40","GBM_RUN5_AllData","ROC",0.88,NA,610.5,76.786,88.442
"41","GBM_RUN5_AllData","TSS",0.652,NA,611,76.786,88.442
"42","GBM_RUN5_AllData","KAPPA",0.613,NA,611,76.786,88.442
"43","RF_RUN5_AllData","ROC",0.864,NA,281,83.929,76.382
"44","RF_RUN5_AllData","TSS",0.603,NA,280,83.929,75.879
"45","RF_RUN5_AllData","KAPPA",0.554,NA,458,62.5,91.457
"46","GAM_RUN6_AllData","ROC",0.824,NA,675.5,69.643,80.905
"47","GAM_RUN6_AllData","TSS",0.5,NA,667,69.643,80.402
"48","GAM_RUN6_AllData","KAPPA",0.463,NA,752,62.5,85.427
"49","GBM_RUN6_AllData","ROC",0.814,NA,504.5,76.786,78.894
"50","GBM_RUN6_AllData","TSS",0.557,NA,506,76.786,78.894
"51","GBM_RUN6_AllData","KAPPA",0.469,NA,506,76.786,78.894
"52","RF_RUN6_AllData","ROC",0.803,NA,372,73.214,81.407
"53","RF_RUN6_AllData","TSS",0.546,NA,373,73.214,81.407
"54","RF_RUN6_AllData","KAPPA",0.479,NA,373,73.214,81.407
"55","GAM_RUN7_AllData","ROC",0.843,NA,636.5,82.143,78.894
"56","GAM_RUN7_AllData","TSS",0.605,NA,632,82.143,78.392
"57","GAM_RUN7_AllData","KAPPA",0.526,NA,692,76.786,82.412
"58","GBM_RUN7_AllData","ROC",0.848,NA,647.5,76.786,84.422
"59","GBM_RUN7_AllData","TSS",0.612,NA,647,76.786,84.422
"60","GBM_RUN7_AllData","KAPPA",0.549,NA,647,76.786,84.422
"61","RF_RUN7_AllData","ROC",0.829,NA,300,80.357,77.889
"62","RF_RUN7_AllData","TSS",0.582,NA,299,80.357,77.889
"63","RF_RUN7_AllData","KAPPA",0.489,NA,322.5,78.571,79.397
"64","GAM_RUN8_AllData","ROC",0.846,NA,555.5,78.571,82.412
"65","GAM_RUN8_AllData","TSS",0.593,NA,530,80.357,78.894
"66","GAM_RUN8_AllData","KAPPA",0.513,NA,590,75,82.915
"67","GBM_RUN8_AllData","ROC",0.864,NA,464,76.786,82.915
"68","GBM_RUN8_AllData","TSS",0.597,NA,463,76.786,82.915
"69","GBM_RUN8_AllData","KAPPA",0.526,NA,463,76.786,82.915
"70","RF_RUN8_AllData","ROC",0.851,NA,127,91.071,66.834
"71","RF_RUN8_AllData","TSS",0.576,NA,138,89.286,67.839
"72","RF_RUN8_AllData","KAPPA",0.499,NA,310,66.071,85.427
"73","GAM_RUN9_AllData","ROC",0.836,NA,567.5,82.143,78.894
"74","GAM_RUN9_AllData","TSS",0.6,NA,601,78.571,80.905
"75","GAM_RUN9_AllData","KAPPA",0.517,NA,601,78.571,80.905
"76","GBM_RUN9_AllData","ROC",0.842,NA,384,87.5,73.869
"77","GBM_RUN9_AllData","TSS",0.614,NA,382,87.5,73.869
"78","GBM_RUN9_AllData","KAPPA",0.531,NA,538,78.571,82.412
"79","RF_RUN9_AllData","ROC",0.849,NA,354,83.929,83.92
"80","RF_RUN9_AllData","TSS",0.678,NA,357,83.929,83.92
"81","RF_RUN9_AllData","KAPPA",0.591,NA,357,83.929,83.92
"82","GAM_RUN10_AllData","ROC",0.857,NA,519.5,85.714,74.874
"83","GAM_RUN10_AllData","TSS",0.601,NA,515,85.714,74.372
"84","GAM_RUN10_AllData","KAPPA",0.513,NA,654,75,82.915
"85","GBM_RUN10_AllData","ROC",0.845,NA,381.5,89.286,74.372
"86","GBM_RUN10_AllData","TSS",0.627,NA,375,89.286,73.367
"87","GBM_RUN10_AllData","KAPPA",0.53,NA,588,73.214,84.925
"88","RF_RUN10_AllData","ROC",0.827,NA,318,76.786,81.91
"89","RF_RUN10_AllData","TSS",0.583,NA,235.5,83.929,74.372
"90","RF_RUN10_AllData","KAPPA",0.513,NA,332,75,82.915
