"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.219,0.104,0.18,0.231,0.027,0.168,0.144,0.026,0.124,0.207,0.051,0.167,0.132,0.018,0.106,0.152,0.067,0.18,0.162,0.035,0.199,0.187,0.032,0.14,0.212,0.047,0.171,0.085,0.05,0.199
"lag_sst",0.265,0.261,0.53,0.269,0.216,0.477,0.366,0.251,0.547,0.323,0.191,0.434,0.236,0.238,0.477,0.331,0.244,0.518,0.299,0.213,0.484,0.027,0.253,0.458,0.253,0.172,0.481,0.291,0.266,0.498
"int_chl",0.388,0.542,0.583,0.528,0.532,0.603,0.396,0.575,0.549,0.424,0.545,0.56,0.449,0.552,0.622,0.376,0.509,0.567,0.538,0.646,0.681,0.514,0.522,0.518,0.381,0.597,0.532,0.4,0.518,0.543
"sss",0.389,0.221,0.248,0.342,0.3,0.252,0.373,0.31,0.255,0.337,0.312,0.3,0.458,0.322,0.306,0.351,0.265,0.234,0.313,0.265,0.232,0.458,0.284,0.271,0.412,0.325,0.268,0.363,0.317,0.276
