"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.071,0.102,0.169,0.117,0.089,0.178,0.133,0.119,0.195,0.11,0.111,0.201,0.162,0.1,0.201,0.114,0.125,0.197,0.116,0.119,0.197,0.145,0.111,0.191,0.147,0.074,0.141,0.072,0.089,0.167
"lag_sst",0.415,0.486,0.498,0.423,0.443,0.464,0.545,0.529,0.494,0.424,0.463,0.47,0.38,0.448,0.493,0.534,0.474,0.46,0.459,0.424,0.463,0.404,0.405,0.452,0.408,0.456,0.456,0.504,0.5,0.528
"int_chl",0.351,0.388,0.382,0.4,0.438,0.439,0.319,0.385,0.408,0.325,0.404,0.379,0.385,0.444,0.429,0.328,0.362,0.368,0.388,0.427,0.421,0.391,0.462,0.453,0.391,0.494,0.455,0.401,0.432,0.42
"sss",0.131,0.067,0.147,0.046,0.077,0.165,0.035,0.04,0.126,0.16,0.047,0.109,0.029,0.067,0.148,0.037,0.068,0.153,0.035,0.045,0.113,0.033,0.08,0.171,0.064,0.041,0.122,0.029,0.057,0.129
