"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.071,0.083,0.134,0.175,0.117,0.125,0.113,0.065,0.083,0.031,0.054,0.071,0.103,0.066,0.102,0.195,0.168,0.196,0.069,0.088,0.151,0.258,0.045,0.09,0.05,0.083,0.121,0.28,0.114,0.153
"lag_sst",0.403,0.528,0.373,0.292,0.337,0.257,0.422,0.5,0.426,0.434,0.552,0.435,0.42,0.475,0.349,0.193,0.472,0.356,0.556,0.5,0.384,0.446,0.359,0.281,0.522,0.477,0.407,0.343,0.397,0.332
"int_chl",0.384,0.22,0.207,0.26,0.195,0.212,0.429,0.122,0.161,0.277,0.05,0.122,0.347,0.115,0.164,0.478,0.26,0.291,0.422,0.14,0.156,0.522,0.172,0.212,0.329,0.088,0.138,0.337,0.305,0.361
"sss",0.499,0.378,0.335,0.453,0.41,0.372,0.319,0.415,0.323,0.298,0.394,0.32,0.391,0.435,0.409,0.44,0.393,0.296,0.272,0.352,0.296,0.56,0.57,0.39,0.352,0.442,0.38,0.406,0.297,0.233
