"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.174,0.086,0.13,0.14,0.098,0.133,0.045,0.075,0.118,0.083,0.075,0.096,0.091,0.079,0.107,0.115,0.102,0.114,0.137,0.086,0.089,0.168,0.067,0.065,0.102,0.086,0.12,0.108,0.102,0.134
"lag_sst",0.49,0.774,0.668,0.59,0.781,0.735,0.584,0.791,0.741,0.724,0.782,0.682,0.622,0.749,0.695,0.621,0.796,0.688,0.607,0.786,0.705,0.732,0.768,0.733,0.619,0.728,0.701,0.605,0.784,0.701
"int_chl",0.403,0.356,0.361,0.397,0.326,0.324,0.409,0.344,0.334,0.387,0.356,0.338,0.362,0.317,0.33,0.364,0.319,0.342,0.355,0.312,0.328,0.346,0.382,0.307,0.352,0.326,0.317,0.36,0.334,0.32
"sss",0.332,0.16,0.17,0.342,0.163,0.167,0.254,0.111,0.151,0.168,0.174,0.159,0.285,0.216,0.2,0.28,0.215,0.186,0.297,0.211,0.188,0.181,0.199,0.193,0.334,0.159,0.183,0.296,0.171,0.184
