"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.055,0.071,0.203,0.013,0.052,0.19,0.096,0.072,0.194,0.078,0.053,0.173,0.037,0.046,0.165,0.051,0.067,0.199,0.039,0.07,0.19,0.027,0.079,0.192,0.036,0.056,0.179,0.025,0.077,0.219
"lag_sst",0.38,0.308,0.376,0.277,0.247,0.322,0.357,0.278,0.339,0.264,0.214,0.313,0.295,0.22,0.304,0.28,0.246,0.317,0.294,0.234,0.333,0.312,0.293,0.376,0.292,0.221,0.314,0.242,0.223,0.304
"int_chl",0.406,0.488,0.488,0.562,0.572,0.588,0.403,0.495,0.499,0.445,0.518,0.526,0.512,0.603,0.553,0.493,0.53,0.527,0.469,0.548,0.506,0.465,0.479,0.513,0.469,0.5,0.493,0.517,0.565,0.508
"sss",0.233,0.264,0.303,0.173,0.224,0.31,0.224,0.255,0.324,0.26,0.307,0.317,0.204,0.248,0.28,0.223,0.262,0.304,0.255,0.274,0.309,0.235,0.253,0.272,0.265,0.293,0.33,0.262,0.286,0.306
