"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.833,NA,474.5,82.143,74.372
"2","GAM_RUN1_AllData","TSS",0.56,NA,473,82.143,73.869
"3","GAM_RUN1_AllData","KAPPA",0.475,NA,640,67.857,83.92
"4","GBM_RUN1_AllData","ROC",0.831,NA,598,69.643,86.432
"5","GBM_RUN1_AllData","TSS",0.551,NA,585,69.643,85.427
"6","GBM_RUN1_AllData","KAPPA",0.511,NA,585,69.643,85.427
"7","RF_RUN1_AllData","ROC",0.824,NA,210,78.571,77.889
"8","RF_RUN1_AllData","TSS",0.565,NA,209,78.571,77.889
"9","RF_RUN1_AllData","KAPPA",0.507,NA,362,66.071,86.935
"10","GAM_RUN2_AllData","ROC",0.89,NA,733,78.571,89.447
"11","GAM_RUN2_AllData","TSS",0.675,NA,726,78.571,88.945
"12","GAM_RUN2_AllData","KAPPA",0.634,NA,726,78.571,88.945
"13","GBM_RUN2_AllData","ROC",0.878,NA,628.5,82.143,86.432
"14","GBM_RUN2_AllData","TSS",0.681,NA,622,82.143,85.93
"15","GBM_RUN2_AllData","KAPPA",0.621,NA,668,76.786,88.945
"16","RF_RUN2_AllData","ROC",0.862,NA,261,85.714,79.397
"17","RF_RUN2_AllData","TSS",0.646,NA,257,85.714,78.894
"18","RF_RUN2_AllData","KAPPA",0.554,NA,443,67.857,88.945
"19","GAM_RUN3_AllData","ROC",0.822,NA,462.5,78.571,72.362
"20","GAM_RUN3_AllData","TSS",0.509,NA,463,78.571,72.362
"21","GAM_RUN3_AllData","KAPPA",0.478,NA,641,64.286,85.93
"22","GBM_RUN3_AllData","ROC",0.845,NA,368.5,82.143,75.377
"23","GBM_RUN3_AllData","TSS",0.57,NA,366,82.143,74.372
"24","GBM_RUN3_AllData","KAPPA",0.503,NA,619,62.5,88.442
"25","RF_RUN3_AllData","ROC",0.842,NA,215,83.929,76.382
"26","RF_RUN3_AllData","TSS",0.603,NA,214,83.929,75.879
"27","RF_RUN3_AllData","KAPPA",0.494,NA,233,80.357,78.894
"28","GAM_RUN4_AllData","ROC",0.786,NA,604,67.857,80.905
"29","GAM_RUN4_AllData","TSS",0.488,NA,603,67.857,80.905
"30","GAM_RUN4_AllData","KAPPA",0.432,NA,603,67.857,80.905
"31","GBM_RUN4_AllData","ROC",0.794,NA,532.5,64.286,83.92
"32","GBM_RUN4_AllData","TSS",0.482,NA,621,60.714,87.437
"33","GBM_RUN4_AllData","KAPPA",0.474,NA,637,58.929,88.442
"34","RF_RUN4_AllData","ROC",0.783,NA,459,57.143,86.432
"35","RF_RUN4_AllData","TSS",0.431,NA,448,57.143,85.93
"36","RF_RUN4_AllData","KAPPA",0.42,NA,482,55.357,86.935
"37","GAM_RUN5_AllData","ROC",0.833,NA,677.5,67.857,85.93
"38","GAM_RUN5_AllData","TSS",0.533,NA,659,67.857,85.427
"39","GAM_RUN5_AllData","KAPPA",0.499,NA,689,66.071,86.432
"40","GBM_RUN5_AllData","ROC",0.822,NA,316,85.714,66.834
"41","GBM_RUN5_AllData","TSS",0.525,NA,318,85.714,66.834
"42","GBM_RUN5_AllData","KAPPA",0.405,NA,583,58.929,83.92
"43","RF_RUN5_AllData","ROC",0.812,NA,155,87.5,65.327
"44","RF_RUN5_AllData","TSS",0.528,NA,157,87.5,65.327
"45","RF_RUN5_AllData","KAPPA",0.425,NA,283,69.643,79.397
"46","GAM_RUN6_AllData","ROC",0.892,NA,499.5,92.857,76.382
"47","GAM_RUN6_AllData","TSS",0.687,NA,527,89.286,79.397
"48","GAM_RUN6_AllData","KAPPA",0.593,NA,740.5,69.643,90.452
