"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.833,NA,581,84.375,75.161
"2","GAM_RUN1_AllData","TSS",0.595,NA,581,84.375,75.161
"3","GAM_RUN1_AllData","KAPPA",0.306,NA,671,71.875,80.645
"4","GBM_RUN1_AllData","ROC",0.884,NA,403.5,84.375,78.71
"5","GBM_RUN1_AllData","TSS",0.631,NA,403,84.375,78.387
"6","GBM_RUN1_AllData","KAPPA",0.434,NA,664,56.25,92.258
"7","RF_RUN1_AllData","ROC",0.876,NA,127,78.125,80.968
"8","RF_RUN1_AllData","TSS",0.581,NA,123,78.125,80
"9","RF_RUN1_AllData","KAPPA",0.586,NA,416.5,53.125,98.065
"10","GAM_RUN2_AllData","ROC",0.839,NA,493,90.625,72.581
"11","GAM_RUN2_AllData","TSS",0.632,NA,493,90.625,72.581
"12","GAM_RUN2_AllData","KAPPA",0.323,NA,780,56.25,87.419
"13","GBM_RUN2_AllData","ROC",0.882,NA,330.5,93.75,74.516
"14","GBM_RUN2_AllData","TSS",0.683,NA,332,93.75,74.516
"15","GBM_RUN2_AllData","KAPPA",0.394,NA,587,62.5,88.387
"16","RF_RUN2_AllData","ROC",0.883,NA,171,78.125,86.129
"17","RF_RUN2_AllData","TSS",0.63,NA,165,78.125,84.839
"18","RF_RUN2_AllData","KAPPA",0.473,NA,395,46.875,96.452
"19","GAM_RUN3_AllData","ROC",0.835,NA,392.5,90.625,68.71
"20","GAM_RUN3_AllData","TSS",0.593,NA,391,90.625,68.71
"21","GAM_RUN3_AllData","KAPPA",0.298,NA,840,43.75,90.645
"22","GBM_RUN3_AllData","ROC",0.867,NA,204.5,96.875,67.419
"23","GBM_RUN3_AllData","TSS",0.638,NA,214,93.75,70
"24","GBM_RUN3_AllData","KAPPA",0.388,NA,671,43.75,94.516
"25","RF_RUN3_AllData","ROC",0.843,NA,65,81.25,71.29
"26","RF_RUN3_AllData","TSS",0.525,NA,65,81.25,71.29
"27","RF_RUN3_AllData","KAPPA",0.425,NA,349.5,43.75,95.806
"28","GAM_RUN4_AllData","ROC",0.769,NA,87.5,93.75,53.548
"29","GAM_RUN4_AllData","TSS",0.468,NA,141,90.625,56.129
"30","GAM_RUN4_AllData","KAPPA",0.24,NA,525,68.75,76.452
"31","GBM_RUN4_AllData","ROC",0.803,NA,388.5,68.75,77.742
"32","GBM_RUN4_AllData","TSS",0.465,NA,388,68.75,77.742
"33","GBM_RUN4_AllData","KAPPA",0.321,NA,590,53.125,88.387
"34","RF_RUN4_AllData","ROC",0.792,NA,35,90.625,54.839
"35","RF_RUN4_AllData","TSS",0.433,NA,38,87.5,55.806
"36","RF_RUN4_AllData","KAPPA",0.295,NA,413,28.125,96.452
"37","GAM_RUN5_AllData","ROC",0.819,NA,177.5,90.625,63.226
"38","GAM_RUN5_AllData","TSS",0.539,NA,179,90.625,63.226
"39","GAM_RUN5_AllData","KAPPA",0.305,NA,696,59.375,85.161
"40","GBM_RUN5_AllData","ROC",0.883,NA,453.5,75,85.806
"41","GBM_RUN5_AllData","TSS",0.608,NA,452,75,85.806
"42","GBM_RUN5_AllData","KAPPA",0.522,NA,695,50,97.097
"43","RF_RUN5_AllData","ROC",0.895,NA,129,84.375,83.226
"44","RF_RUN5_AllData","TSS",0.675,NA,109,87.5,80
"45","RF_RUN5_AllData","KAPPA",0.511,NA,397,40.625,99.032
"46","GAM_RUN6_AllData","ROC",0.87,NA,228,100,61.29
"47","GAM_RUN6_AllData","TSS",0.613,NA,227,100,60.645
"48","GAM_RUN6_AllData","KAPPA",0.415,NA,781,62.5,89.355
"49","GBM_RUN6_AllData","ROC",0.905,NA,241,93.75,75.161
"50","GBM_RUN6_AllData","TSS",0.683,NA,238,93.75,74.194
"51","GBM_RUN6_AllData","KAPPA",0.501,NA,606,59.375,94.194
"52","RF_RUN6_AllData","ROC",0.89,NA,59,96.875,72.581
"53","RF_RUN6_AllData","TSS",0.675,NA,52,96.875,70
"54","RF_RUN6_AllData","KAPPA",0.43,NA,249,50,94.194
"55","GAM_RUN7_AllData","ROC",0.842,NA,622.5,78.125,81.29
"56","GAM_RUN7_AllData","TSS",0.594,NA,620,78.125,81.29
"57","GAM_RUN7_AllData","KAPPA",0.36,NA,659,75,83.226
"58","GBM_RUN7_AllData","ROC",0.869,NA,453.5,81.25,84.516
"59","GBM_RUN7_AllData","TSS",0.658,NA,451,81.25,84.516
"60","GBM_RUN7_AllData","KAPPA",0.5,NA,696,50,96.452
"61","RF_RUN7_AllData","ROC",0.831,NA,73,81.25,71.935
"62","RF_RUN7_AllData","TSS",0.532,NA,72,81.25,70.323
"63","RF_RUN7_AllData","KAPPA",0.473,NA,474.5,40.625,98.065
"64","GAM_RUN8_AllData","ROC",0.823,NA,701.5,65.625,86.774
"65","GAM_RUN8_AllData","TSS",0.521,NA,692,65.625,86.452
"66","GAM_RUN8_AllData","KAPPA",0.374,NA,707,62.5,88.065
"67","GBM_RUN8_AllData","ROC",0.868,NA,329,84.375,79.677
"68","GBM_RUN8_AllData","TSS",0.641,NA,331,84.375,79.677
"69","GBM_RUN8_AllData","KAPPA",0.454,NA,742,37.5,98.387
"70","RF_RUN8_AllData","ROC",0.865,NA,71,90.625,72.581
"71","RF_RUN8_AllData","TSS",0.626,NA,68,90.625,71.29
"72","RF_RUN8_AllData","KAPPA",0.498,NA,294,40.625,98.71
"73","GAM_RUN9_AllData","ROC",0.767,NA,705.5,62.5,83.548
"74","GAM_RUN9_AllData","TSS",0.46,NA,704,62.5,83.548
"75","GAM_RUN9_AllData","KAPPA",0.298,NA,704,62.5,83.548
"76","GBM_RUN9_AllData","ROC",0.793,NA,418.5,71.875,79.677
"77","GBM_RUN9_AllData","TSS",0.507,NA,340,78.125,72.581
"78","GBM_RUN9_AllData","KAPPA",0.388,NA,690.5,46.875,93.548
"79","RF_RUN9_AllData","ROC",0.844,NA,111,87.5,73.871
"80","RF_RUN9_AllData","TSS",0.614,NA,110,87.5,72.903
"81","RF_RUN9_AllData","KAPPA",0.544,NA,359.5,46.875,98.387
"82","GAM_RUN10_AllData","ROC",0.866,NA,668.5,84.375,80.968
"83","GAM_RUN10_AllData","TSS",0.65,NA,663,84.375,80.645
"84","GAM_RUN10_AllData","KAPPA",0.426,NA,770,68.75,88.71
"85","GBM_RUN10_AllData","ROC",0.9,NA,477,87.5,84.194
"86","GBM_RUN10_AllData","TSS",0.714,NA,475,87.5,83.871
"87","GBM_RUN10_AllData","KAPPA",0.548,NA,570,71.875,92.903
"88","RF_RUN10_AllData","ROC",0.898,NA,97,93.75,74.516
"89","RF_RUN10_AllData","TSS",0.674,NA,102,90.625,76.129
"90","RF_RUN10_AllData","KAPPA",0.463,NA,261,53.125,94.516
