"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.112,0.109,0.195,0.132,0.125,0.216,0.161,0.146,0.223,0.102,0.106,0.168,0.13,0.161,0.246,0.11,0.135,0.2,0.078,0.067,0.176,0.094,0.101,0.181,0.084,0.074,0.164,0.141,0.12,0.189
"lag_sst",0.421,0.435,0.456,0.444,0.407,0.429,0.522,0.54,0.53,0.476,0.498,0.511,0.534,0.491,0.494,0.377,0.429,0.436,0.512,0.458,0.475,0.465,0.497,0.535,0.455,0.472,0.478,0.582,0.525,0.521
"int_chl",0.423,0.413,0.383,0.347,0.403,0.383,0.269,0.294,0.322,0.295,0.326,0.354,0.316,0.385,0.379,0.346,0.378,0.393,0.391,0.437,0.435,0.41,0.418,0.395,0.386,0.425,0.405,0.272,0.335,0.363
"sss",0.05,0.079,0.173,0.041,0.075,0.161,0.062,0.052,0.123,0.124,0.049,0.131,0.003,0.033,0.126,0.141,0.062,0.145,0.043,0.065,0.148,0.044,0.062,0.142,0.079,0.055,0.151,0.013,0.033,0.125
