"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.876,NA,198.5,96,69.565
"2","GAM_RUN1_AllData","TSS",0.656,NA,200,96,69.565
"3","GAM_RUN1_AllData","KAPPA",0.545,NA,723,56,94.928
"4","GBM_RUN1_AllData","ROC",0.91,NA,231,92,79.71
"5","GBM_RUN1_AllData","TSS",0.717,NA,231,92,79.71
"6","GBM_RUN1_AllData","KAPPA",0.545,NA,528,56,94.928
"7","RF_RUN1_AllData","ROC",0.919,NA,87,92,78.261
"8","RF_RUN1_AllData","TSS",0.692,NA,107,88,81.159
"9","RF_RUN1_AllData","KAPPA",0.646,NA,316.5,64,96.377
"10","GAM_RUN2_AllData","ROC",0.923,NA,224,100,75.362
"11","GAM_RUN2_AllData","TSS",0.754,NA,221,100,75.362
"12","GAM_RUN2_AllData","KAPPA",0.572,NA,694,68,92.029
"13","GBM_RUN2_AllData","ROC",0.923,NA,349.5,84,84.783
"14","GBM_RUN2_AllData","TSS",0.688,NA,349.5,84,84.783
"15","GBM_RUN2_AllData","KAPPA",0.605,NA,635,52,98.551
"16","RF_RUN2_AllData","ROC",0.906,NA,247,80,90.58
"17","RF_RUN2_AllData","TSS",0.706,NA,247,80,90.58
"18","RF_RUN2_AllData","KAPPA",0.624,NA,247,80,90.58
"19","GAM_RUN3_AllData","ROC",0.912,NA,517,96,78.986
"20","GAM_RUN3_AllData","TSS",0.746,NA,654,92,82.609
"21","GAM_RUN3_AllData","KAPPA",0.564,NA,709,84,86.232
"22","GBM_RUN3_AllData","ROC",0.919,NA,468.5,96,86.957
"23","GBM_RUN3_AllData","TSS",0.83,NA,470,96,86.957
"24","GBM_RUN3_AllData","KAPPA",0.649,NA,470,96,86.957
"25","RF_RUN3_AllData","ROC",0.939,NA,340,96,89.13
"26","RF_RUN3_AllData","TSS",0.851,NA,337.5,96,89.13
"27","RF_RUN3_AllData","KAPPA",0.716,NA,387,92,91.304
"28","GAM_RUN4_AllData","ROC",0.899,NA,427,100,71.014
"29","GAM_RUN4_AllData","TSS",0.71,NA,426,100,71.014
"30","GAM_RUN4_AllData","KAPPA",0.513,NA,762,72,87.681
"31","GBM_RUN4_AllData","ROC",0.895,NA,274,96,74.638
"32","GBM_RUN4_AllData","TSS",0.706,NA,273,96,74.638
"33","GBM_RUN4_AllData","KAPPA",0.525,NA,418.5,88,82.609
"34","RF_RUN4_AllData","ROC",0.891,NA,215,88,81.884
"35","RF_RUN4_AllData","TSS",0.699,NA,213,88,81.884
"36","RF_RUN4_AllData","KAPPA",0.514,NA,213,88,81.884
"37","GAM_RUN5_AllData","ROC",0.9,NA,384.5,100,76.812
"38","GAM_RUN5_AllData","TSS",0.768,NA,382,100,76.812
"39","GAM_RUN5_AllData","KAPPA",0.525,NA,472,96,79.71
"40","GBM_RUN5_AllData","ROC",0.896,NA,116.5,100,68.841
"41","GBM_RUN5_AllData","TSS",0.688,NA,118,100,68.841
"42","GBM_RUN5_AllData","KAPPA",0.527,NA,473,68,89.855
"43","RF_RUN5_AllData","ROC",0.909,NA,247,80,89.855
"44","RF_RUN5_AllData","TSS",0.699,NA,247.5,80,89.855
"45","RF_RUN5_AllData","KAPPA",0.609,NA,247.5,80,89.855
"46","GAM_RUN6_AllData","ROC",0.889,NA,279.5,100,72.464
"47","GAM_RUN6_AllData","TSS",0.725,NA,281,100,72.464
"48","GAM_RUN6_AllData","KAPPA",0.482,NA,747,60,90.58
"49","GBM_RUN6_AllData","ROC",0.903,NA,311,92,80.435
"50","GBM_RUN6_AllData","TSS",0.724,NA,309,92,80.435
"51","GBM_RUN6_AllData","KAPPA",0.538,NA,457,84,84.783
"52","RF_RUN6_AllData","ROC",0.902,NA,184,92,81.159
"53","RF_RUN6_AllData","TSS",0.732,NA,186,92,81.159
