"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.207,0.056,0.171,0.153,0.038,0.18,0.185,0.023,0.13,0.187,0.063,0.101,0.132,0.044,0.125,0.146,0.025,0.149,0.116,0.02,0.176,0.173,0.038,0.106,0.155,0.034,0.139,0.185,0.056,0.1
"lag_sst",0.277,0.219,0.513,0.345,0.278,0.515,0.286,0.234,0.43,0.294,0.24,0.499,0.342,0.286,0.514,0.38,0.252,0.511,0.334,0.245,0.5,0.289,0.229,0.495,0.023,0.201,0.485,0.266,0.177,0.442
"int_chl",0.436,0.537,0.624,0.517,0.637,0.622,0.508,0.575,0.559,0.299,0.424,0.428,0.368,0.483,0.519,0.425,0.56,0.563,0.453,0.61,0.604,0.443,0.467,0.48,0.467,0.535,0.563,0.382,0.473,0.5
"sss",0.353,0.329,0.236,0.344,0.222,0.195,0.343,0.296,0.245,0.496,0.514,0.403,0.582,0.352,0.347,0.461,0.267,0.258,0.342,0.277,0.238,0.378,0.402,0.333,0.513,0.316,0.298,0.413,0.393,0.322
