"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.868,NA,541.5,86.364,77.566
"2","GAM_RUN1_AllData","TSS",0.635,NA,539,86.364,77.088
"3","GAM_RUN1_AllData","KAPPA",0.504,NA,749,62.5,89.737
"4","GBM_RUN1_AllData","ROC",0.879,NA,300.5,92.045,71.838
"5","GBM_RUN1_AllData","TSS",0.639,NA,303,92.045,71.838
"6","GBM_RUN1_AllData","KAPPA",0.522,NA,775,52.273,94.988
"7","RF_RUN1_AllData","ROC",0.882,NA,140,90.909,74.463
"8","RF_RUN1_AllData","TSS",0.647,NA,132,90.909,73.27
"9","RF_RUN1_AllData","KAPPA",0.544,NA,425,59.091,93.317
"10","GAM_RUN2_AllData","ROC",0.908,NA,528.5,89.773,80.907
"11","GAM_RUN2_AllData","TSS",0.707,NA,528,89.773,80.907
"12","GAM_RUN2_AllData","KAPPA",0.571,NA,648,77.273,87.828
"13","GBM_RUN2_AllData","ROC",0.915,NA,398.5,96.591,78.998
"14","GBM_RUN2_AllData","TSS",0.753,NA,394,96.591,78.759
"15","GBM_RUN2_AllData","KAPPA",0.577,NA,634,71.591,90.215
"16","RF_RUN2_AllData","ROC",0.926,NA,201,93.182,82.578
"17","RF_RUN2_AllData","TSS",0.753,NA,206,92.045,82.578
"18","RF_RUN2_AllData","KAPPA",0.633,NA,393,67.045,94.511
"19","GAM_RUN3_AllData","ROC",0.862,NA,450,92.045,68.496
"20","GAM_RUN3_AllData","TSS",0.605,NA,448,92.045,68.496
"21","GAM_RUN3_AllData","KAPPA",0.473,NA,817,55.682,90.931
"22","GBM_RUN3_AllData","ROC",0.877,NA,362,95.455,72.076
"23","GBM_RUN3_AllData","TSS",0.672,NA,418,93.182,73.986
"24","GBM_RUN3_AllData","KAPPA",0.477,NA,741,56.818,90.931
"25","RF_RUN3_AllData","ROC",0.89,NA,105,97.727,68.496
"26","RF_RUN3_AllData","TSS",0.662,NA,104,97.727,68.019
"27","RF_RUN3_AllData","KAPPA",0.541,NA,433,63.636,91.408
"28","GAM_RUN4_AllData","ROC",0.9,NA,528,90.909,76.85
"29","GAM_RUN4_AllData","TSS",0.673,NA,521,90.909,76.372
"30","GAM_RUN4_AllData","KAPPA",0.532,NA,671,80.682,84.01
