"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.218,0.17,0.212,0.272,0.16,0.216,0.347,0.267,0.222,0.27,0.128,0.146,0.186,0.165,0.147,0.296,0.182,0.196,0.404,0.308,0.231,0.313,0.179,0.163,0.416,0.223,0.206,0.315,0.17,0.238
"lag_sst",0.434,0.122,0.195,0.34,0.237,0.221,0.161,0.116,0.191,0.283,0.166,0.174,0.477,0.201,0.236,0.318,0.079,0.102,0.312,0.112,0.174,0.282,0.153,0.172,0.321,0.158,0.186,0.345,0.159,0.154
"int_chl",0.591,0.715,0.52,0.285,0.551,0.453,0.359,0.554,0.453,0.424,0.671,0.57,0.396,0.46,0.461,0.482,0.606,0.463,0.447,0.625,0.486,0.561,0.576,0.523,0.441,0.394,0.407,0.323,0.471,0.393
"sss",0.4,0.209,0.26,0.554,0.233,0.288,0.375,0.288,0.315,0.357,0.228,0.313,0.28,0.314,0.367,0.373,0.336,0.363,0.403,0.099,0.166,0.591,0.31,0.341,0.487,0.35,0.367,0.508,0.383,0.406
