"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.189,0.06,0.155,0.207,0.051,0.122,0.176,0.031,0.127,0.149,0.029,0.13,0.165,0.037,0.099,0.11,0.053,0.137,0.115,0.019,0.115,0.199,0.068,0.197,0.113,0.044,0.174,0.167,0.024,0.128
"lag_sst",0.193,0.275,0.441,0.259,0.205,0.505,0.327,0.253,0.527,0.385,0.264,0.442,0.202,0.258,0.512,0.266,0.177,0.474,0.287,0.288,0.499,0.285,0.223,0.524,0.329,0.333,0.498,0.125,0.271,0.498
"int_chl",0.453,0.597,0.588,0.404,0.43,0.466,0.485,0.536,0.563,0.417,0.503,0.53,0.49,0.557,0.525,0.482,0.556,0.494,0.466,0.552,0.556,0.462,0.53,0.606,0.38,0.524,0.603,0.485,0.469,0.505
"sss",0.453,0.247,0.282,0.453,0.384,0.334,0.339,0.292,0.266,0.352,0.377,0.283,0.369,0.289,0.263,0.348,0.326,0.342,0.415,0.271,0.281,0.368,0.27,0.26,0.466,0.236,0.251,0.392,0.299,0.31
