"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.135,0.141,0.204,0.14,0.157,0.203,0.128,0.176,0.173,0.196,0.2,0.232,0.187,0.209,0.237,0.277,0.307,0.287,0.17,0.192,0.24,0.18,0.206,0.253,0.152,0.199,0.224,0.114,0.13,0.164
"lag_sst",0.337,0.398,0.411,0.376,0.434,0.506,0.258,0.395,0.47,0.476,0.39,0.476,0.376,0.403,0.446,0.461,0.447,0.512,0.344,0.421,0.485,0.284,0.402,0.404,0.447,0.483,0.513,0.305,0.404,0.471
"int_chl",0.442,0.441,0.361,0.335,0.334,0.28,0.395,0.327,0.314,0.402,0.441,0.392,0.379,0.394,0.366,0.291,0.291,0.26,0.31,0.355,0.316,0.347,0.394,0.361,0.335,0.364,0.339,0.301,0.35,0.32
"sss",0.078,0.089,0.248,0.177,0.093,0.213,0.322,0.131,0.253,0.002,0.048,0.182,0.111,0.085,0.225,0.007,0.037,0.178,0.135,0.078,0.191,0.245,0.085,0.238,0.155,0.093,0.208,0.303,0.143,0.257
