"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.86,NA,473,82.069,76.433
"2","GAM_RUN1_AllData","TSS",0.58,NA,439,83.448,74.522
"3","GAM_RUN1_AllData","KAPPA",0.577,NA,439,83.448,74.522
"4","GBM_RUN1_AllData","ROC",0.865,NA,512.5,75.172,82.803
"5","GBM_RUN1_AllData","TSS",0.58,NA,513,75.172,82.803
"6","GBM_RUN1_AllData","KAPPA",0.581,NA,513,75.172,82.803
"7","RF_RUN1_AllData","ROC",0.862,NA,486,80,78.344
"8","RF_RUN1_AllData","TSS",0.583,NA,484,80,77.707
"9","RF_RUN1_AllData","KAPPA",0.583,NA,484,80,77.707
"10","GAM_RUN2_AllData","ROC",0.836,NA,305.5,91.034,60.51
"11","GAM_RUN2_AllData","TSS",0.512,NA,525,70.345,80.892
"12","GAM_RUN2_AllData","KAPPA",0.514,NA,525,70.345,80.892
"13","GBM_RUN2_AllData","ROC",0.837,NA,480,77.931,79.618
"14","GBM_RUN2_AllData","TSS",0.569,NA,474,77.931,78.981
"15","GBM_RUN2_AllData","KAPPA",0.569,NA,474,77.931,78.981
"16","RF_RUN2_AllData","ROC",0.839,NA,493,75.862,80.255
"17","RF_RUN2_AllData","TSS",0.561,NA,494,75.862,80.255
"18","RF_RUN2_AllData","KAPPA",0.562,NA,494,75.862,80.255
"19","GAM_RUN3_AllData","ROC",0.847,NA,344,90.345,66.242
"20","GAM_RUN3_AllData","TSS",0.565,NA,358,88.966,67.516
"21","GAM_RUN3_AllData","KAPPA",0.56,NA,358,88.966,67.516
"22","GBM_RUN3_AllData","ROC",0.845,NA,294,91.724,62.42
"23","GBM_RUN3_AllData","TSS",0.535,NA,287,91.724,61.146
"24","GBM_RUN3_AllData","KAPPA",0.528,NA,287,91.724,61.146
"25","RF_RUN3_AllData","ROC",0.851,NA,355,87.586,68.79
"26","RF_RUN3_AllData","TSS",0.564,NA,352,87.586,68.79
"27","RF_RUN3_AllData","KAPPA",0.562,NA,528,75.172,80.892
"28","GAM_RUN4_AllData","ROC",0.849,NA,390.5,88.276,68.79
"29","GAM_RUN4_AllData","TSS",0.558,NA,462,80.69,75.796
"30","GAM_RUN4_AllData","KAPPA",0.557,NA,462,80.69,75.796
"31","GBM_RUN4_AllData","ROC",0.858,NA,437.5,83.448,74.522
"32","GBM_RUN4_AllData","TSS",0.58,NA,437,83.448,74.522
"33","GBM_RUN4_AllData","KAPPA",0.577,NA,437,83.448,74.522
"34","RF_RUN4_AllData","ROC",0.853,NA,481,77.931,77.07
"35","RF_RUN4_AllData","TSS",0.55,NA,480,77.931,77.07
"36","RF_RUN4_AllData","KAPPA",0.549,NA,480,77.931,77.07
"37","GAM_RUN5_AllData","ROC",0.827,NA,392.5,86.207,70.701
"38","GAM_RUN5_AllData","TSS",0.569,NA,390,86.207,70.701
"39","GAM_RUN5_AllData","KAPPA",0.565,NA,390,86.207,70.701
"40","GBM_RUN5_AllData","ROC",0.843,NA,436,84.138,73.248
"41","GBM_RUN5_AllData","TSS",0.574,NA,437,84.138,73.248
"42","GBM_RUN5_AllData","KAPPA",0.571,NA,437,84.138,73.248
"43","RF_RUN5_AllData","ROC",0.838,NA,428,84.828,73.885
"44","RF_RUN5_AllData","TSS",0.587,NA,431,84.828,73.885
"45","RF_RUN5_AllData","KAPPA",0.584,NA,431,84.828,73.885
"46","GAM_RUN6_AllData","ROC",0.82,NA,543,67.586,80.892
"47","GAM_RUN6_AllData","TSS",0.485,NA,544,67.586,80.892
"48","GAM_RUN6_AllData","KAPPA",0.487,NA,544,67.586,80.892
"49","GBM_RUN6_AllData","ROC",0.826,NA,449,75.172,76.433
"50","GBM_RUN6_AllData","TSS",0.516,NA,450,75.172,76.433
"51","GBM_RUN6_AllData","KAPPA",0.516,NA,450,75.172,76.433
"52","RF_RUN6_AllData","ROC",0.817,NA,541,71.034,79.618
"53","RF_RUN6_AllData","TSS",0.507,NA,539,71.034,79.618
"54","RF_RUN6_AllData","KAPPA",0.508,NA,539,71.034,79.618
