"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.074,0.073,0.118,0.06,0.067,0.113,0.028,0.032,0.088,0.076,0.08,0.129,0.037,0.059,0.1,0.037,0.044,0.106,0.035,0.046,0.097,0.053,0.047,0.084,0.026,0.037,0.086,0.044,0.053,0.096
"lag_sst",0.588,0.448,0.42,0.626,0.519,0.494,0.536,0.403,0.383,0.586,0.506,0.472,0.545,0.421,0.428,0.553,0.421,0.41,0.582,0.446,0.431,0.597,0.431,0.411,0.577,0.461,0.445,0.625,0.524,0.46
"int_chl",0.447,0.575,0.559,0.417,0.513,0.46,0.487,0.611,0.564,0.439,0.548,0.503,0.493,0.6,0.57,0.491,0.604,0.549,0.432,0.594,0.539,0.46,0.596,0.578,0.427,0.576,0.535,0.373,0.517,0.497
"sss",0.071,0.014,0.085,0.051,0.006,0.067,0.046,0.021,0.09,0.056,0.01,0.068,0.066,0.012,0.082,0.04,0.009,0.071,0.073,0.017,0.098,0.108,0.025,0.096,0.079,0.014,0.092,0.08,0.015,0.094
