"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.01,0.03,0.058,0.057,0.057,0.082,0.044,0.074,0.094,0.041,0.082,0.093,0.01,0.03,0.063,0.037,0.057,0.085,0.126,0.087,0.101,0.044,0.063,0.081,0.038,0.067,0.087,0.09,0.038,0.071
"lag_sst",0.542,0.372,0.362,0.417,0.376,0.368,0.574,0.389,0.341,0.538,0.4,0.324,0.313,0.271,0.307,0.559,0.384,0.343,0.466,0.338,0.333,0.485,0.422,0.353,0.448,0.441,0.362,0.546,0.4,0.383
"int_chl",0.478,0.522,0.506,0.452,0.515,0.462,0.435,0.497,0.481,0.471,0.459,0.466,0.506,0.591,0.499,0.496,0.493,0.482,0.419,0.508,0.49,0.431,0.438,0.411,0.554,0.516,0.552,0.422,0.498,0.478
"sss",0.004,0.05,0.07,0.089,0.049,0.08,0.001,0.044,0.072,0,0.04,0.085,0.199,0.097,0.1,0.01,0.034,0.071,0.082,0.047,0.07,0.014,0.06,0.11,0.003,0.021,0.07,0.081,0.047,0.086
