"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.075,0.103,0.201,0.107,0.107,0.195,0.1,0.152,0.226,0.091,0.108,0.211,0.149,0.126,0.206,0.147,0.112,0.182,0.087,0.104,0.183,0.095,0.111,0.203,0.053,0.075,0.158,0.151,0.133,0.203
"lag_sst",0.466,0.482,0.485,0.533,0.522,0.507,0.384,0.451,0.479,0.446,0.482,0.494,0.435,0.46,0.479,0.517,0.478,0.468,0.509,0.479,0.497,0.395,0.383,0.404,0.43,0.441,0.448,0.514,0.506,0.494
"int_chl",0.361,0.394,0.366,0.328,0.342,0.366,0.324,0.38,0.394,0.325,0.402,0.387,0.342,0.39,0.389,0.298,0.384,0.406,0.378,0.4,0.405,0.43,0.469,0.446,0.428,0.434,0.429,0.328,0.384,0.398
"sss",0.145,0.08,0.156,0.031,0.045,0.128,0.187,0.054,0.131,0.13,0.043,0.134,0.014,0.042,0.14,0.028,0.056,0.147,0.063,0.045,0.116,0.035,0.072,0.156,0.079,0.067,0.139,0.05,0.058,0.124
