"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.867,NA,336,88.136,70.968
"2","GAM_RUN1_AllData","TSS",0.591,NA,340,88.136,70.968
"3","GAM_RUN1_AllData","KAPPA",0.6,NA,340,88.136,70.968
"4","GBM_RUN1_AllData","ROC",0.826,NA,657.5,67.797,87.097
"5","GBM_RUN1_AllData","TSS",0.549,NA,657.5,67.797,87.097
"6","GBM_RUN1_AllData","KAPPA",0.492,NA,657.5,67.797,87.097
"7","RF_RUN1_AllData","ROC",0.832,NA,691,69.492,83.871
"8","RF_RUN1_AllData","TSS",0.534,NA,691,69.492,83.871
"9","RF_RUN1_AllData","KAPPA",0.514,NA,452,88.136,61.29
"10","GAM_RUN2_AllData","ROC",0.662,NA,585.5,59.322,77.419
"11","GAM_RUN2_AllData","TSS",0.367,NA,586,59.322,77.419
"12","GAM_RUN2_AllData","KAPPA",0.325,NA,586,59.322,77.419
"13","GBM_RUN2_AllData","ROC",0.755,NA,573,72.881,77.419
"14","GBM_RUN2_AllData","TSS",0.486,NA,576,72.881,77.419
"15","GBM_RUN2_AllData","KAPPA",0.451,NA,576,72.881,77.419
"16","RF_RUN2_AllData","ROC",0.754,NA,613,76.271,77.419
"17","RF_RUN2_AllData","TSS",0.522,NA,608,77.966,74.194
"18","RF_RUN2_AllData","KAPPA",0.502,NA,608,77.966,74.194
"19","GAM_RUN3_AllData","ROC",0.759,NA,641.5,66.102,74.194
"20","GAM_RUN3_AllData","TSS",0.403,NA,641,66.102,74.194
"21","GAM_RUN3_AllData","KAPPA",0.426,NA,106,93.22,45.161
"22","GBM_RUN3_AllData","ROC",0.828,NA,342.5,89.831,74.194
"23","GBM_RUN3_AllData","TSS",0.64,NA,340,89.831,74.194
"24","GBM_RUN3_AllData","KAPPA",0.65,NA,340,89.831,74.194
"25","RF_RUN3_AllData","ROC",0.847,NA,411,91.525,74.194
"26","RF_RUN3_AllData","TSS",0.64,NA,421,89.831,74.194
"27","RF_RUN3_AllData","KAPPA",0.65,NA,421,89.831,74.194
"28","GAM_RUN4_AllData","ROC",0.826,NA,768.5,55.932,96.774
"29","GAM_RUN4_AllData","TSS",0.518,NA,533,71.186,80.645
"30","GAM_RUN4_AllData","KAPPA",0.478,NA,533,71.186,80.645
"31","GBM_RUN4_AllData","ROC",0.832,NA,601,66.102,87.097
"32","GBM_RUN4_AllData","TSS",0.525,NA,430,84.746,67.742
"33","GBM_RUN4_AllData","KAPPA",0.529,NA,430,84.746,67.742
"34","RF_RUN4_AllData","ROC",0.835,NA,402,94.915,58.065
"35","RF_RUN4_AllData","TSS",0.53,NA,404,94.915,58.065
"36","RF_RUN4_AllData","KAPPA",0.574,NA,404,94.915,58.065
"37","GAM_RUN5_AllData","ROC",0.864,NA,413.5,79.661,87.097
"38","GAM_RUN5_AllData","TSS",0.668,NA,413,79.661,87.097
"39","GAM_RUN5_AllData","KAPPA",0.629,NA,413,79.661,87.097
"40","GBM_RUN5_AllData","ROC",0.83,NA,514.5,76.271,80.645
"41","GBM_RUN5_AllData","TSS",0.569,NA,515,76.271,80.645
"42","GBM_RUN5_AllData","KAPPA",0.536,NA,515,76.271,80.645
"43","RF_RUN5_AllData","ROC",0.868,NA,411,86.441,74.194
"44","RF_RUN5_AllData","TSS",0.606,NA,409,86.441,74.194
"45","RF_RUN5_AllData","KAPPA",0.606,NA,409,86.441,74.194
"46","GAM_RUN6_AllData","ROC",0.834,NA,505.5,74.576,80.645
"47","GAM_RUN6_AllData","TSS",0.552,NA,502,74.576,77.419
"48","GAM_RUN6_AllData","KAPPA",0.543,NA,316,88.136,64.516
"49","GBM_RUN6_AllData","ROC",0.766,NA,736,62.712,83.871
"50","GBM_RUN6_AllData","TSS",0.466,NA,734,62.712,83.871
"51","GBM_RUN6_AllData","KAPPA",0.412,NA,734,62.712,83.871
"52","RF_RUN6_AllData","ROC",0.796,NA,787,64.407,87.097
"53","RF_RUN6_AllData","TSS",0.513,NA,804,61.017,90.323
"54","RF_RUN6_AllData","KAPPA",0.471,NA,735,72.881,77.419
"55","GAM_RUN7_AllData","ROC",0.763,NA,499,71.186,80.645
"56","GAM_RUN7_AllData","TSS",0.518,NA,498,71.186,80.645
"57","GAM_RUN7_AllData","KAPPA",0.478,NA,498,71.186,80.645
"58","GBM_RUN7_AllData","ROC",0.825,NA,590.5,69.492,80.645
"59","GBM_RUN7_AllData","TSS",0.501,NA,592,69.492,80.645
"60","GBM_RUN7_AllData","KAPPA",0.52,NA,337,93.22,54.839
"61","RF_RUN7_AllData","ROC",0.814,NA,723,66.102,83.871
"62","RF_RUN7_AllData","TSS",0.5,NA,718,66.102,80.645
"63","RF_RUN7_AllData","KAPPA",0.52,NA,353,93.22,54.839
"64","GAM_RUN8_AllData","ROC",0.902,NA,306,88.136,74.194
"65","GAM_RUN8_AllData","TSS",0.623,NA,303,88.136,74.194
"66","GAM_RUN8_AllData","KAPPA",0.628,NA,303,88.136,74.194
"67","GBM_RUN8_AllData","ROC",0.853,NA,673.5,57.627,96.774
"68","GBM_RUN8_AllData","TSS",0.535,NA,625,72.881,80.645
"69","GBM_RUN8_AllData","KAPPA",0.502,NA,590.5,77.966,74.194
"70","RF_RUN8_AllData","ROC",0.852,NA,693,74.576,80.645
"71","RF_RUN8_AllData","TSS",0.552,NA,695,74.576,80.645
"72","RF_RUN8_AllData","KAPPA",0.558,NA,533,91.525,61.29
"73","GAM_RUN9_AllData","ROC",0.756,NA,332,81.356,61.29
"74","GAM_RUN9_AllData","TSS",0.426,NA,328,81.356,61.29
"75","GAM_RUN9_AllData","KAPPA",0.43,NA,328,81.356,61.29
"76","GBM_RUN9_AllData","ROC",0.781,NA,382,88.136,58.065
"77","GBM_RUN9_AllData","TSS",0.462,NA,383,88.136,58.065
"78","GBM_RUN9_AllData","KAPPA",0.484,NA,383,88.136,58.065
"79","RF_RUN9_AllData","ROC",0.824,NA,586,79.661,77.419
"80","RF_RUN9_AllData","TSS",0.555,NA,568,81.356,70.968
"81","RF_RUN9_AllData","KAPPA",0.543,NA,568,81.356,70.968
"82","GAM_RUN10_AllData","ROC",0.777,NA,740,55.932,87.097
"83","GAM_RUN10_AllData","TSS",0.43,NA,742,55.932,87.097
"84","GAM_RUN10_AllData","KAPPA",0.404,NA,172,91.525,45.161
"85","GBM_RUN10_AllData","ROC",0.793,NA,504.5,81.356,70.968
"86","GBM_RUN10_AllData","TSS",0.523,NA,506.5,81.356,70.968
"87","GBM_RUN10_AllData","KAPPA",0.515,NA,506.5,81.356,70.968
"88","RF_RUN10_AllData","ROC",0.805,NA,505,84.746,67.742
"89","RF_RUN10_AllData","TSS",0.525,NA,505,84.746,67.742
"90","RF_RUN10_AllData","KAPPA",0.529,NA,505,84.746,67.742
