"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.316,0.125,0.319,0.751,0.219,0.183,0.679,0.092,0.23,0.51,0.041,0.2,0.719,0.152,0.404,0.769,0.255,0.217,0.685,0.112,0.213,0.428,0.057,0.175,0.573,0.06,0.175,0.573,0.131,0.402
"lag_sst",0.635,0.542,0.259,0.823,0.581,0.289,0.707,0.428,0.214,0.77,0.465,0.186,0.639,0.522,0.257,0.744,0.612,0.301,0.638,0.435,0.185,0.793,0.726,0.337,0.74,0.42,0.287,0.601,0.558,0.293
"int_chl",0.529,0.619,0.595,0.682,0.507,0.569,0.88,0.528,0.521,0.503,0.44,0.546,0.8,0.532,0.56,0.729,0.489,0.539,0.506,0.362,0.452,0.603,0.379,0.474,0.571,0.581,0.59,0.636,0.507,0.525
"sss",0.651,0.147,0.089,0.579,0.049,0.063,0.594,0.22,0.094,0.542,0.184,0.072,0.552,0.158,0.112,0.559,0.068,0.096,0.691,0.363,0.11,0.041,0.073,0.123,0.677,0.133,0.115,0.751,0.116,0.089
