"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.73,NA,0.5,55.556,90.361
"2","GAM_RUN1_AllData","TSS",0.459,NA,0,100,0
"3","GAM_RUN1_AllData","KAPPA",0.383,NA,0,100,0
"4","GBM_RUN1_AllData","ROC",0.86,NA,237,88.889,75.904
"5","GBM_RUN1_AllData","TSS",0.648,NA,236.5,88.889,75.904
"6","GBM_RUN1_AllData","KAPPA",0.474,NA,674,33.333,100
"7","RF_RUN1_AllData","ROC",0.805,NA,243,55.556,92.771
"8","RF_RUN1_AllData","TSS",0.483,NA,241,55.556,92.771
"9","RF_RUN1_AllData","KAPPA",0.539,NA,391,44.444,98.795
"10","GAM_RUN2_AllData","ROC",0.82,NA,123.5,88.889,71.084
"11","GAM_RUN2_AllData","TSS",0.6,NA,126,88.889,71.084
"12","GAM_RUN2_AllData","KAPPA",0.457,NA,894,66.667,90.361
"13","GBM_RUN2_AllData","ROC",0.889,NA,213,100,69.88
"14","GBM_RUN2_AllData","TSS",0.687,NA,207,100,67.47
"15","GBM_RUN2_AllData","KAPPA",0.517,NA,501,66.667,92.771
"16","RF_RUN2_AllData","ROC",0.915,NA,277,77.778,92.771
"17","RF_RUN2_AllData","TSS",0.705,NA,274,77.778,92.771
"18","RF_RUN2_AllData","KAPPA",0.589,NA,340,66.667,95.181
"19","GAM_RUN3_AllData","ROC",0.631,NA,912,44.444,84.337
"20","GAM_RUN3_AllData","TSS",0.288,NA,909,44.444,84.337
"21","GAM_RUN3_AllData","KAPPA",0.206,NA,909,44.444,84.337
"22","GBM_RUN3_AllData","ROC",0.748,NA,95.5,100,45.783
"23","GBM_RUN3_AllData","TSS",0.434,NA,92,100,43.373
"24","GBM_RUN3_AllData","KAPPA",0.349,NA,582,33.333,96.386
"25","RF_RUN3_AllData","ROC",0.803,NA,255,55.556,92.771
"26","RF_RUN3_AllData","TSS",0.483,NA,255.5,55.556,92.771
"27","RF_RUN3_AllData","KAPPA",0.494,NA,416,44.444,97.59
"28","GAM_RUN4_AllData","ROC",0.744,NA,25,66.667,80.723
"29","GAM_RUN4_AllData","TSS",0.462,NA,20,66.667,79.518
"30","GAM_RUN4_AllData","KAPPA",0.355,NA,990,44.444,90.361
"31","GBM_RUN4_AllData","ROC",0.825,NA,304.5,66.667,84.337
"32","GBM_RUN4_AllData","TSS",0.486,NA,295,66.667,81.928
"33","GBM_RUN4_AllData","KAPPA",0.427,NA,655,33.333,98.795
"34","RF_RUN4_AllData","ROC",0.813,NA,248,66.667,93.976
"35","RF_RUN4_AllData","TSS",0.606,NA,248,66.667,93.976
"36","RF_RUN4_AllData","KAPPA",0.552,NA,248,66.667,93.976
"37","GAM_RUN5_AllData","ROC",0.837,NA,413.5,77.778,79.518
"38","GAM_RUN5_AllData","TSS",0.573,NA,414,77.778,79.518
"39","GAM_RUN5_AllData","KAPPA",0.44,NA,823,55.556,92.771
"40","GBM_RUN5_AllData","ROC",0.853,NA,179.5,88.889,75.904
"41","GBM_RUN5_AllData","TSS",0.648,NA,180,88.889,75.904
"42","GBM_RUN5_AllData","KAPPA",0.446,NA,294,77.778,86.747
"43","RF_RUN5_AllData","ROC",0.824,NA,89,88.889,72.289
"44","RF_RUN5_AllData","TSS",0.576,NA,78.5,88.889,68.675
"45","RF_RUN5_AllData","KAPPA",0.43,NA,187,66.667,89.157
"46","GAM_RUN6_AllData","ROC",0.683,NA,321.5,55.556,86.747
"47","GAM_RUN6_AllData","TSS",0.423,NA,323,55.556,86.747
"48","GAM_RUN6_AllData","KAPPA",0.314,NA,323,55.556,86.747
"49","GBM_RUN6_AllData","ROC",0.904,NA,176.5,100,71.084
"50","GBM_RUN6_AllData","TSS",0.711,NA,173,100,68.675
"51","GBM_RUN6_AllData","KAPPA",0.517,NA,502,66.667,92.771
"52","RF_RUN6_AllData","ROC",0.843,NA,182,77.778,84.337
"53","RF_RUN6_AllData","TSS",0.621,NA,180,77.778,84.337
"54","RF_RUN6_AllData","KAPPA",0.507,NA,326,55.556,95.181
