"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.14,0.126,0.156,0.12,0.082,0.138,0.143,0.106,0.134,0.118,0.079,0.152,0.137,0.096,0.166,0.163,0.075,0.126,0.087,0.102,0.163,0.106,0.078,0.126,0.085,0.073,0.139,0.126,0.078,0.136
"lag_sst",0.1,0.05,0.135,0.126,0.086,0.174,0.115,0.063,0.2,0.163,0.082,0.16,0.109,0.061,0.158,0.07,0.054,0.167,0.085,0.069,0.133,0.135,0.102,0.186,0.166,0.11,0.187,0.117,0.075,0.189
"int_chl",0.566,0.703,0.698,0.723,0.784,0.757,0.697,0.751,0.701,0.698,0.761,0.706,0.714,0.788,0.728,0.66,0.819,0.767,0.711,0.77,0.721,0.69,0.818,0.783,0.669,0.803,0.761,0.67,0.77,0.723
"sss",0.328,0.182,0.216,0.225,0.179,0.203,0.292,0.265,0.269,0.251,0.184,0.217,0.203,0.167,0.212,0.278,0.187,0.228,0.351,0.222,0.259,0.261,0.199,0.21,0.289,0.163,0.225,0.295,0.184,0.221
