"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.067,0.054,0.098,0.067,0.06,0.1,0.041,0.046,0.106,0.046,0.043,0.107,0.052,0.058,0.1,0.078,0.063,0.109,0.052,0.048,0.105,0.057,0.074,0.115,0.059,0.081,0.126,0.082,0.077,0.125
"lag_sst",0.635,0.524,0.473,0.609,0.479,0.432,0.54,0.422,0.401,0.654,0.532,0.504,0.652,0.52,0.449,0.584,0.469,0.439,0.595,0.422,0.423,0.566,0.435,0.432,0.559,0.455,0.439,0.644,0.489,0.481
"int_chl",0.398,0.542,0.528,0.42,0.567,0.533,0.511,0.631,0.573,0.332,0.488,0.473,0.4,0.513,0.502,0.431,0.575,0.561,0.434,0.604,0.555,0.468,0.604,0.555,0.466,0.608,0.563,0.354,0.533,0.487
"sss",0.072,0.013,0.077,0.113,0.019,0.09,0.037,0.013,0.078,0.146,0.032,0.115,0.08,0.012,0.091,0.038,0.014,0.072,0.079,0.009,0.08,0.047,0.012,0.074,0.058,0.016,0.092,0.108,0.017,0.088
