"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.815,NA,186.5,87.5,62.581
"2","GAM_RUN1_AllData","TSS",0.494,NA,181,87.5,61.935
"3","GAM_RUN1_AllData","KAPPA",0.356,NA,834,46.875,91.613
"4","GBM_RUN1_AllData","ROC",0.835,NA,189,87.5,68.71
"5","GBM_RUN1_AllData","TSS",0.56,NA,141,93.75,61.935
"6","GBM_RUN1_AllData","KAPPA",0.351,NA,719,37.5,95.161
"7","RF_RUN1_AllData","ROC",0.858,NA,108,75,83.871
"8","RF_RUN1_AllData","TSS",0.582,NA,102,75,82.258
"9","RF_RUN1_AllData","KAPPA",0.467,NA,377,37.5,98.71
"10","GAM_RUN2_AllData","ROC",0.823,NA,144.5,93.75,56.774
"11","GAM_RUN2_AllData","TSS",0.504,NA,406,78.125,72.258
"12","GAM_RUN2_AllData","KAPPA",0.318,NA,773,50,89.355
"13","GBM_RUN2_AllData","ROC",0.89,NA,281,87.5,75.161
"14","GBM_RUN2_AllData","TSS",0.627,NA,280,87.5,74.839
"15","GBM_RUN2_AllData","KAPPA",0.484,NA,694,46.875,96.774
"16","RF_RUN2_AllData","ROC",0.891,NA,107,84.375,80.323
"17","RF_RUN2_AllData","TSS",0.634,NA,102,84.375,78.387
"18","RF_RUN2_AllData","KAPPA",0.493,NA,432,37.5,99.355
"19","GAM_RUN3_AllData","ROC",0.85,NA,466.5,84.375,77.419
"20","GAM_RUN3_AllData","TSS",0.615,NA,460,84.375,77.097
"21","GAM_RUN3_AllData","KAPPA",0.352,NA,681,65.625,85.806
"22","GBM_RUN3_AllData","ROC",0.872,NA,279,90.625,74.194
"23","GBM_RUN3_AllData","TSS",0.648,NA,277,90.625,74.194
"24","GBM_RUN3_AllData","KAPPA",0.366,NA,556,53.125,90.645
"25","RF_RUN3_AllData","ROC",0.856,NA,47,93.75,65.484
"26","RF_RUN3_AllData","TSS",0.592,NA,46,93.75,64.839
"27","RF_RUN3_AllData","KAPPA",0.42,NA,315,37.5,97.419
"28","GAM_RUN4_AllData","ROC",0.824,NA,282,93.75,63.548
"29","GAM_RUN4_AllData","TSS",0.57,NA,279,93.75,62.903
"30","GAM_RUN4_AllData","KAPPA",0.31,NA,714,59.375,85.484
"31","GBM_RUN4_AllData","ROC",0.876,NA,290,96.875,69.677
"32","GBM_RUN4_AllData","TSS",0.66,NA,330,93.75,72.258
"33","GBM_RUN4_AllData","KAPPA",0.361,NA,599,59.375,88.387
"34","RF_RUN4_AllData","ROC",0.878,NA,159,81.25,84.194
"35","RF_RUN4_AllData","TSS",0.654,NA,159,81.25,84.194
"36","RF_RUN4_AllData","KAPPA",0.454,NA,355,53.125,94.194
"37","GAM_RUN5_AllData","ROC",0.842,NA,376,87.5,69.677
"38","GAM_RUN5_AllData","TSS",0.569,NA,374,87.5,69.355
"39","GAM_RUN5_AllData","KAPPA",0.301,NA,859,31.25,95.484
"40","GBM_RUN5_AllData","ROC",0.863,NA,373,87.5,79.355
"41","GBM_RUN5_AllData","TSS",0.662,NA,369,87.5,78.71
"42","GBM_RUN5_AllData","KAPPA",0.363,NA,382,84.375,80.323
"43","RF_RUN5_AllData","ROC",0.877,NA,120,81.25,82.258
"44","RF_RUN5_AllData","TSS",0.635,NA,117,81.25,82.258
"45","RF_RUN5_AllData","KAPPA",0.452,NA,284,46.875,95.806
"46","GAM_RUN6_AllData","ROC",0.856,NA,363,90.625,69.355
"47","GAM_RUN6_AllData","TSS",0.6,NA,365,90.625,69.355
"48","GAM_RUN6_AllData","KAPPA",0.388,NA,789,56.25,90.645
"49","GBM_RUN6_AllData","ROC",0.852,NA,365.5,84.375,76.452
"50","GBM_RUN6_AllData","TSS",0.608,NA,363,84.375,76.452
"51","GBM_RUN6_AllData","KAPPA",0.407,NA,576,65.625,88.71
"52","RF_RUN6_AllData","ROC",0.863,NA,67,90.625,67.419
"53","RF_RUN6_AllData","TSS",0.58,NA,66,90.625,67.097
"54","RF_RUN6_AllData","KAPPA",0.478,NA,226,56.25,94.194
"55","GAM_RUN7_AllData","ROC",0.806,NA,316.5,84.375,66.452
"56","GAM_RUN7_AllData","TSS",0.502,NA,308,84.375,65.806
"57","GAM_RUN7_AllData","KAPPA",0.303,NA,855,37.5,93.226
"58","GBM_RUN7_AllData","ROC",0.811,NA,259.5,81.25,72.258
"59","GBM_RUN7_AllData","TSS",0.535,NA,258,81.25,71.935
"60","GBM_RUN7_AllData","KAPPA",0.38,NA,663,46.875,93.226
"61","RF_RUN7_AllData","ROC",0.821,NA,125,78.125,80.968
"62","RF_RUN7_AllData","TSS",0.591,NA,124,78.125,80.645
"63","RF_RUN7_AllData","KAPPA",0.45,NA,397,40.625,97.419
"64","GAM_RUN8_AllData","ROC",0.852,NA,408.5,87.5,72.258
"65","GAM_RUN8_AllData","TSS",0.598,NA,408,87.5,72.258
"66","GAM_RUN8_AllData","KAPPA",0.364,NA,836,46.875,92.581
"67","GBM_RUN8_AllData","ROC",0.86,NA,340,84.375,77.742
"68","GBM_RUN8_AllData","TSS",0.615,NA,335,84.375,77.097
"69","GBM_RUN8_AllData","KAPPA",0.422,NA,553,62.5,90.323
"70","RF_RUN8_AllData","ROC",0.881,NA,113,81.25,80.645
"71","RF_RUN8_AllData","TSS",0.606,NA,107,81.25,79.355
"72","RF_RUN8_AllData","KAPPA",0.456,NA,267,43.75,96.774
"73","GAM_RUN9_AllData","ROC",0.808,NA,357.5,90.625,64.839
"74","GAM_RUN9_AllData","TSS",0.551,NA,348,90.625,64.516
"75","GAM_RUN9_AllData","KAPPA",0.283,NA,636,65.625,81.29
"76","GBM_RUN9_AllData","ROC",0.841,NA,503.5,68.75,88.065
"77","GBM_RUN9_AllData","TSS",0.568,NA,503,68.75,87.742
"78","GBM_RUN9_AllData","KAPPA",0.478,NA,650,50,95.806
"79","RF_RUN9_AllData","ROC",0.843,NA,113,75,79.032
"80","RF_RUN9_AllData","TSS",0.54,NA,113,75,79.032
"81","RF_RUN9_AllData","KAPPA",0.507,NA,313.5,46.875,97.419
"82","GAM_RUN10_AllData","ROC",0.84,NA,551.5,84.375,75.161
"83","GAM_RUN10_AllData","TSS",0.589,NA,532,84.375,74.516
"84","GAM_RUN10_AllData","KAPPA",0.343,NA,715,59.375,87.419
"85","GBM_RUN10_AllData","ROC",0.908,NA,407.5,87.5,80.323
"86","GBM_RUN10_AllData","TSS",0.678,NA,408,87.5,80.323
"87","GBM_RUN10_AllData","KAPPA",0.53,NA,594.5,71.875,92.258
"88","RF_RUN10_AllData","ROC",0.904,NA,107,90.625,78.71
"89","RF_RUN10_AllData","TSS",0.69,NA,104,90.625,78.387
"90","RF_RUN10_AllData","KAPPA",0.55,NA,270,56.25,95.806
