"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.864,NA,481,90.909,75.418
"2","GAM_RUN1_AllData","TSS",0.661,NA,473,90.909,74.702
"3","GAM_RUN1_AllData","KAPPA",0.491,NA,624,78.409,82.339
"4","GBM_RUN1_AllData","ROC",0.876,NA,388,92.045,76.85
"5","GBM_RUN1_AllData","TSS",0.689,NA,387,92.045,76.611
"6","GBM_RUN1_AllData","KAPPA",0.532,NA,543,80.682,84.01
"7","RF_RUN1_AllData","ROC",0.888,NA,157,89.773,76.85
"8","RF_RUN1_AllData","TSS",0.666,NA,151,90.909,75.656
"9","RF_RUN1_AllData","KAPPA",0.531,NA,222,82.955,83.294
"10","GAM_RUN2_AllData","ROC",0.844,NA,592.5,78.409,82.1
"11","GAM_RUN2_AllData","TSS",0.605,NA,595,78.409,82.1
"12","GAM_RUN2_AllData","KAPPA",0.484,NA,595,78.409,82.1
"13","GBM_RUN2_AllData","ROC",0.866,NA,332.5,92.045,74.463
"14","GBM_RUN2_AllData","TSS",0.661,NA,337,90.909,74.94
"15","GBM_RUN2_AllData","KAPPA",0.481,NA,391,87.5,78.043
"16","RF_RUN2_AllData","ROC",0.868,NA,85,92.045,70.167
"17","RF_RUN2_AllData","TSS",0.615,NA,81,92.045,69.451
"18","RF_RUN2_AllData","KAPPA",0.461,NA,219.5,73.864,82.578
"19","GAM_RUN3_AllData","ROC",0.895,NA,454,95.455,70.883
"20","GAM_RUN3_AllData","TSS",0.663,NA,431,96.591,69.451
"21","GAM_RUN3_AllData","KAPPA",0.538,NA,705,77.273,85.919
"22","GBM_RUN3_AllData","ROC",0.895,NA,357.5,93.182,72.554
"23","GBM_RUN3_AllData","TSS",0.655,NA,339,93.182,72.315
"24","GBM_RUN3_AllData","KAPPA",0.523,NA,703,62.5,90.692
"25","RF_RUN3_AllData","ROC",0.903,NA,179,90.909,78.282
"26","RF_RUN3_AllData","TSS",0.687,NA,172,90.909,77.566
"27","RF_RUN3_AllData","KAPPA",0.54,NA,272.5,80.682,84.726
"28","GAM_RUN4_AllData","ROC",0.864,NA,369.5,93.182,68.735
"29","GAM_RUN4_AllData","TSS",0.616,NA,333,94.318,67.303
"30","GAM_RUN4_AllData","KAPPA",0.441,NA,595,77.273,80.191
"31","GBM_RUN4_AllData","ROC",0.867,NA,285.5,93.182,70.167
"32","GBM_RUN4_AllData","TSS",0.633,NA,285,93.182,70.167
"33","GBM_RUN4_AllData","KAPPA",0.496,NA,679,61.364,89.976
"34","RF_RUN4_AllData","ROC",0.876,NA,120,90.909,71.838
"35","RF_RUN4_AllData","TSS",0.627,NA,123,90.909,71.838
"36","RF_RUN4_AllData","KAPPA",0.536,NA,322,71.591,88.067
"37","GAM_RUN5_AllData","ROC",0.883,NA,521.5,85.227,78.282
"38","GAM_RUN5_AllData","TSS",0.635,NA,524,85.227,78.282
"39","GAM_RUN5_AllData","KAPPA",0.503,NA,675,69.318,87.112
"40","GBM_RUN5_AllData","ROC",0.891,NA,357.5,90.909,74.702
"41","GBM_RUN5_AllData","TSS",0.656,NA,358,90.909,74.702
"42","GBM_RUN5_AllData","KAPPA",0.519,NA,599,72.727,86.635
"43","RF_RUN5_AllData","ROC",0.882,NA,87,92.045,71.36
"44","RF_RUN5_AllData","TSS",0.632,NA,84,92.045,71.122
"45","RF_RUN5_AllData","KAPPA",0.507,NA,289,71.591,86.396
"46","GAM_RUN6_AllData","ROC",0.878,NA,548.5,88.636,76.85
"47","GAM_RUN6_AllData","TSS",0.655,NA,549,88.636,76.85
"48","GAM_RUN6_AllData","KAPPA",0.471,NA,549,88.636,76.85
"49","GBM_RUN6_AllData","ROC",0.888,NA,286,95.455,69.69
"50","GBM_RUN6_AllData","TSS",0.651,NA,285,95.455,69.451
"51","GBM_RUN6_AllData","KAPPA",0.507,NA,594,69.318,87.351
"52","RF_RUN6_AllData","ROC",0.886,NA,241,79.545,85.203
"53","RF_RUN6_AllData","TSS",0.645,NA,234,79.545,84.964
"54","RF_RUN6_AllData","KAPPA",0.537,NA,234,79.545,84.964
"55","GAM_RUN7_AllData","ROC",0.874,NA,343,93.182,70.644
"56","GAM_RUN7_AllData","TSS",0.638,NA,340,93.182,70.644
"57","GAM_RUN7_AllData","KAPPA",0.476,NA,601,75,83.055
"58","GBM_RUN7_AllData","ROC",0.894,NA,237,94.318,71.122
"59","GBM_RUN7_AllData","TSS",0.654,NA,236,94.318,71.122
"60","GBM_RUN7_AllData","KAPPA",0.521,NA,590,68.182,88.544
"61","RF_RUN7_AllData","ROC",0.895,NA,138,88.636,77.566
"62","RF_RUN7_AllData","TSS",0.662,NA,139,88.636,77.566
"63","RF_RUN7_AllData","KAPPA",0.519,NA,223,72.727,86.635
"64","GAM_RUN8_AllData","ROC",0.893,NA,498.5,90.909,80.907
"65","GAM_RUN8_AllData","TSS",0.718,NA,500,90.909,80.907
"66","GAM_RUN8_AllData","KAPPA",0.543,NA,500,90.909,80.907
"67","GBM_RUN8_AllData","ROC",0.903,NA,367,92.045,80.43
"68","GBM_RUN8_AllData","TSS",0.725,NA,368,92.045,80.43
"69","GBM_RUN8_AllData","KAPPA",0.559,NA,407,88.636,82.816
"70","RF_RUN8_AllData","ROC",0.9,NA,119,94.318,79.475
"71","RF_RUN8_AllData","TSS",0.733,NA,113,94.318,78.998
"72","RF_RUN8_AllData","KAPPA",0.549,NA,293,65.909,90.931
"73","GAM_RUN9_AllData","ROC",0.858,NA,392,94.318,68.019
"74","GAM_RUN9_AllData","TSS",0.623,NA,392,94.318,68.019
"75","GAM_RUN9_AllData","KAPPA",0.439,NA,724,57.955,88.305
"76","GBM_RUN9_AllData","ROC",0.867,NA,399,89.773,75.179
"77","GBM_RUN9_AllData","TSS",0.65,NA,396,89.773,74.94
"78","GBM_RUN9_AllData","KAPPA",0.455,NA,396,89.773,74.94
"79","RF_RUN9_AllData","ROC",0.865,NA,114,90.909,70.167
"80","RF_RUN9_AllData","TSS",0.611,NA,112,90.909,69.69
"81","RF_RUN9_AllData","KAPPA",0.445,NA,336,63.636,86.396
"82","GAM_RUN10_AllData","ROC",0.897,NA,546.5,89.773,75.179
"83","GAM_RUN10_AllData","TSS",0.643,NA,551,88.636,75.418
"84","GAM_RUN10_AllData","KAPPA",0.513,NA,841,48.864,96.42
"85","GBM_RUN10_AllData","ROC",0.906,NA,492.5,88.636,79.714
"86","GBM_RUN10_AllData","TSS",0.681,NA,489,88.636,79.475
"87","GBM_RUN10_AllData","KAPPA",0.521,NA,663,65.909,89.499
"88","RF_RUN10_AllData","ROC",0.897,NA,182,86.364,76.134
"89","RF_RUN10_AllData","TSS",0.62,NA,179,86.364,75.656
"90","RF_RUN10_AllData","KAPPA",0.542,NA,457,54.545,94.988
