"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.634,0.419,0.281,0.648,0.355,0.117,0.455,0.25,0.134,0.725,0.296,0.161,0.556,0.539,0.313,0.645,0.282,0.115,0.644,0.343,0.188,0.499,0.335,0.19,0.634,0.368,0.172,0.639,0.341,0.218
"lag_sst",0.693,0.28,0.369,0.61,0.375,0.472,0.42,0.354,0.444,0.424,0.234,0.384,0.673,0.18,0.36,0.567,0.273,0.456,0.647,0.297,0.343,0.369,0.224,0.328,0.579,0.367,0.432,0.744,0.384,0.403
"int_chl",0.696,0.698,0.419,0.733,0.664,0.341,0.664,0.708,0.504,0.774,0.738,0.47,0.739,0.627,0.39,0.714,0.713,0.359,0.582,0.646,0.584,0.751,0.59,0.437,0.695,0.604,0.325,0.739,0.595,0.465
"sss",0.335,0.02,0.052,0.227,0.016,0.082,0.184,0.031,0.06,0.432,0.024,0.075,0.53,0.033,0.053,0.479,0.058,0.11,0.399,0.03,0.1,0,0.061,0.166,0.453,0.039,0.059,0.413,0.015,0.049
