"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","EMmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.85,NA,382.5,94.737,98.795
"2","EMmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.976,NA,352,100,97.59
"3","EMmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.996,NA,352.5,100,97.59
"4","EMcvByROC_mergedAlgo_mergedRun_mergedData","KAPPA",NA,NA,NA,NA,NA
"5","EMcvByROC_mergedAlgo_mergedRun_mergedData","TSS",NA,NA,NA,NA,NA
"6","EMcvByROC_mergedAlgo_mergedRun_mergedData","ROC",NA,NA,NA,NA,NA
"7","EMciInfByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.835,NA,285,84.211,99.277
"8","EMciInfByROC_mergedAlgo_mergedRun_mergedData","TSS",0.978,NA,244,100,97.831
"9","EMciInfByROC_mergedAlgo_mergedRun_mergedData","ROC",0.996,NA,244.5,100,97.831
"10","EMciSupByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.829,NA,498.5,94.737,98.554
"11","EMciSupByROC_mergedAlgo_mergedRun_mergedData","TSS",0.976,NA,459,100,97.59
"12","EMciSupByROC_mergedAlgo_mergedRun_mergedData","ROC",0.996,NA,460.5,100,97.59
"13","EMmedianByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.843,NA,477,89.474,99.036
"14","EMmedianByROC_mergedAlgo_mergedRun_mergedData","TSS",0.978,NA,393,100,97.831
"15","EMmedianByROC_mergedAlgo_mergedRun_mergedData","ROC",0.996,NA,393.5,100,97.831
"16","EMcaByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.694,NA,975,63.158,99.277
"17","EMcaByROC_mergedAlgo_mergedRun_mergedData","TSS",0.933,NA,838,100,93.253
"18","EMcaByROC_mergedAlgo_mergedRun_mergedData","ROC",0.984,NA,841,100,93.253
"19","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.829,NA,382,94.737,98.313
"20","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.976,NA,353.5,100,97.59
"21","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.996,NA,354.5,100,97.59
