"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","EMmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.669,NA,500,78.683,87.567
"2","EMmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.665,NA,500,78.683,87.567
"3","EMmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.914,NA,501.5,78.683,87.968
"4","EMcvByROC_mergedAlgo_mergedRun_mergedData","KAPPA",NA,NA,NA,NA,NA
"5","EMcvByROC_mergedAlgo_mergedRun_mergedData","TSS",NA,NA,NA,NA,NA
"6","EMcvByROC_mergedAlgo_mergedRun_mergedData","ROC",NA,NA,NA,NA,NA
"7","EMciInfByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.67,NA,460,77.643,88.77
"8","EMciInfByROC_mergedAlgo_mergedRun_mergedData","TSS",0.666,NA,452,78.856,87.701
"9","EMciInfByROC_mergedAlgo_mergedRun_mergedData","ROC",0.911,NA,455.5,78.683,88.503
"10","EMciSupByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.664,NA,540,80.936,85.294
"11","EMciSupByROC_mergedAlgo_mergedRun_mergedData","TSS",0.664,NA,540,80.936,85.294
"12","EMciSupByROC_mergedAlgo_mergedRun_mergedData","ROC",0.916,NA,540.5,80.936,85.428
"13","EMmedianByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.578,NA,525,70.884,86.364
"14","EMmedianByROC_mergedAlgo_mergedRun_mergedData","TSS",0.571,NA,525,70.884,86.364
"15","EMmedianByROC_mergedAlgo_mergedRun_mergedData","ROC",0.868,NA,523.5,71.057,86.23
"16","EMcaByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.656,NA,848,68.977,94.786
"17","EMcaByROC_mergedAlgo_mergedRun_mergedData","TSS",0.638,NA,848,68.977,94.786
"18","EMcaByROC_mergedAlgo_mergedRun_mergedData","ROC",0.912,NA,850,68.977,94.786
"19","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.674,NA,501,79.203,87.834
"20","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.67,NA,501,79.203,87.834
"21","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.916,NA,499.5,79.376,87.834
