"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.734,NA,572.5,64.516,74.227
"2","GAM_RUN1_AllData","TSS",0.387,NA,572,64.516,74.227
"3","GAM_RUN1_AllData","KAPPA",0.352,NA,572,64.516,74.227
"4","GBM_RUN1_AllData","ROC",0.74,NA,448.5,75.806,64.948
"5","GBM_RUN1_AllData","TSS",0.403,NA,435.5,76.344,63.918
"6","GBM_RUN1_AllData","KAPPA",0.394,NA,435.5,76.344,63.918
"7","RF_RUN1_AllData","ROC",0.755,NA,707,67.204,74.227
"8","RF_RUN1_AllData","TSS",0.414,NA,706,67.204,74.227
"9","RF_RUN1_AllData","KAPPA",0.4,NA,642,77.419,62.887
"10","GAM_RUN2_AllData","ROC",0.683,NA,370.5,83.333,43.299
"11","GAM_RUN2_AllData","TSS",0.262,NA,574,59.14,67.01
"12","GAM_RUN2_AllData","KAPPA",0.273,NA,367,83.333,41.237
"13","GBM_RUN2_AllData","ROC",0.7,NA,705.5,43.548,89.691
"14","GBM_RUN2_AllData","TSS",0.328,NA,682,46.774,85.567
"15","GBM_RUN2_AllData","KAPPA",0.323,NA,431,75.806,56.701
"16","RF_RUN2_AllData","ROC",0.691,NA,725,60.753,73.196
"17","RF_RUN2_AllData","TSS",0.335,NA,718.5,61.29,72.165
"18","RF_RUN2_AllData","KAPPA",0.32,NA,614,73.118,58.763
"19","GAM_RUN3_AllData","ROC",0.679,NA,414.5,74.731,55.67
"20","GAM_RUN3_AllData","TSS",0.304,NA,414,74.731,55.67
"21","GAM_RUN3_AllData","KAPPA",0.301,NA,414,74.731,55.67
"22","GBM_RUN3_AllData","ROC",0.681,NA,504.5,63.978,74.227
"23","GBM_RUN3_AllData","TSS",0.382,NA,504,64.516,73.196
"24","GBM_RUN3_AllData","KAPPA",0.346,NA,504,64.516,73.196
"25","RF_RUN3_AllData","ROC",0.682,NA,665,65.054,71.134
"26","RF_RUN3_AllData","TSS",0.361,NA,669,63.978,72.165
"27","RF_RUN3_AllData","KAPPA",0.329,NA,669,63.978,72.165
"28","GAM_RUN4_AllData","ROC",0.698,NA,531.5,66.667,64.948
"29","GAM_RUN4_AllData","TSS",0.31,NA,446,76.882,54.639
"30","GAM_RUN4_AllData","KAPPA",0.31,NA,446,76.882,54.639
"31","GBM_RUN4_AllData","ROC",0.72,NA,491.5,72.043,63.918
"32","GBM_RUN4_AllData","TSS",0.356,NA,463,74.731,59.794
"33","GBM_RUN4_AllData","KAPPA",0.348,NA,463,74.731,59.794
