"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","EMmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.69,NA,617,69.163,96.222
"2","EMmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.721,NA,431,91.189,80.874
"3","EMmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.944,NA,423.5,92.07,80.047
"4","EMcvByROC_mergedAlgo_mergedRun_mergedData","KAPPA",NA,NA,NA,NA,NA
"5","EMcvByROC_mergedAlgo_mergedRun_mergedData","TSS",NA,NA,NA,NA,NA
"6","EMcvByROC_mergedAlgo_mergedRun_mergedData","ROC",NA,NA,NA,NA,NA
"7","EMciInfByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.728,NA,578,67.401,98.229
"8","EMciInfByROC_mergedAlgo_mergedRun_mergedData","TSS",0.742,NA,420,85.903,87.957
"9","EMciInfByROC_mergedAlgo_mergedRun_mergedData","ROC",0.953,NA,425,85.903,88.43
"10","EMciSupByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.641,NA,655,69.604,93.27
"11","EMciSupByROC_mergedAlgo_mergedRun_mergedData","TSS",0.705,NA,487,91.189,79.221
"12","EMciSupByROC_mergedAlgo_mergedRun_mergedData","ROC",0.931,NA,481.5,92.07,78.749
"13","EMmedianByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.611,NA,650,66.96,92.444
"14","EMmedianByROC_mergedAlgo_mergedRun_mergedData","TSS",0.702,NA,443,92.952,77.214
"15","EMmedianByROC_mergedAlgo_mergedRun_mergedData","ROC",0.923,NA,439.5,93.392,77.214
"16","EMcaByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.723,NA,949,72.247,96.34
"17","EMcaByROC_mergedAlgo_mergedRun_mergedData","TSS",0.714,NA,848,79.295,92.09
"18","EMcaByROC_mergedAlgo_mergedRun_mergedData","ROC",0.945,NA,850,79.295,92.09
"19","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.693,NA,608,69.604,95.868
"20","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.723,NA,432,91.189,80.992
"21","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.945,NA,433,91.189,81.11
