"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.299,0.099,0.146,0.419,0.093,0.168,0.336,0.048,0.137,0.295,0.051,0.102,0.392,0.074,0.128,0.24,0.076,0.124,0.354,0.112,0.16,0.502,0.097,0.119,0.386,0.02,0.094,0.398,0.072,0.152
"lag_sst",0.553,0.089,0.09,0.419,0.074,0.09,0.312,0.153,0.121,0.359,0.215,0.151,0.299,0.076,0.082,0.262,0.082,0.068,0.284,0.074,0.074,0.482,0.066,0.059,0.336,0.126,0.101,0.29,0.108,0.107
"int_chl",0.544,0.529,0.564,0.694,0.663,0.611,0.712,0.81,0.745,0.626,0.793,0.686,0.656,0.778,0.673,0.792,0.886,0.823,0.562,0.602,0.636,0.712,0.674,0.649,0.82,0.802,0.743,0.698,0.826,0.705
"sss",0.546,0.34,0.26,0.723,0.42,0.254,0.493,0.223,0.142,0.503,0.218,0.199,0.62,0.268,0.212,0.453,0.183,0.124,0.508,0.373,0.288,0.605,0.35,0.242,0.629,0.256,0.219,0.523,0.226,0.201
