"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.063,0.067,0.169,0.007,0.055,0.225,0.043,0.066,0.177,0.016,0.042,0.18,0.034,0.09,0.248,0.043,0.067,0.206,0.057,0.07,0.219,0.01,0.082,0.225,0.057,0.071,0.189,0.014,0.048,0.182
"lag_sst",0.249,0.218,0.281,0.24,0.237,0.344,0.232,0.214,0.303,0.313,0.255,0.334,0.283,0.252,0.348,0.249,0.192,0.293,0.199,0.136,0.265,0.232,0.203,0.306,0.375,0.302,0.328,0.246,0.204,0.3
"int_chl",0.483,0.542,0.547,0.504,0.542,0.525,0.481,0.513,0.511,0.495,0.533,0.552,0.503,0.536,0.508,0.513,0.594,0.525,0.546,0.589,0.545,0.519,0.573,0.54,0.392,0.452,0.482,0.565,0.594,0.53
"sss",0.277,0.284,0.33,0.265,0.26,0.283,0.276,0.337,0.37,0.196,0.217,0.262,0.234,0.239,0.281,0.242,0.275,0.322,0.232,0.249,0.319,0.281,0.294,0.295,0.231,0.289,0.377,0.196,0.207,0.275
