"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.23,0.193,0.209,0.209,0.201,0.214,0.308,0.114,0.136,0.481,0.346,0.286,0.351,0.282,0.241,0.359,0.232,0.224,0.239,0.147,0.201,0.277,0.104,0.117,0.358,0.161,0.154,0.39,0.218,0.213
"lag_sst",0.36,0.21,0.243,0.172,0.091,0.108,0.279,0.31,0.25,0.398,0.09,0.146,0.198,0.111,0.158,0.255,0.095,0.133,0.168,0.216,0.196,0.26,0.168,0.203,0.398,0.158,0.207,0.325,0.117,0.138
"int_chl",0.343,0.517,0.429,0.467,0.531,0.529,0.284,0.501,0.449,0.542,0.57,0.438,0.344,0.4,0.382,0.423,0.547,0.489,0.443,0.502,0.376,0.478,0.476,0.428,0.418,0.606,0.58,0.359,0.465,0.428
"sss",0.294,0.2,0.225,0.542,0.365,0.37,0.513,0.278,0.332,0.432,0.334,0.321,0.489,0.393,0.383,0.396,0.285,0.283,0.355,0.243,0.256,0.281,0.342,0.352,0.431,0.162,0.217,0.564,0.319,0.373
