"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.726,NA,468.5,77.273,66.667
"2","GAM_RUN1_AllData","TSS",0.439,NA,470,77.273,66.667
"3","GAM_RUN1_AllData","KAPPA",0.368,NA,470,77.273,66.667
"4","GBM_RUN1_AllData","ROC",0.813,NA,413.5,81.818,68.421
"5","GBM_RUN1_AllData","TSS",0.499,NA,453,72.727,77.193
"6","GBM_RUN1_AllData","KAPPA",0.482,NA,534,59.091,87.719
"7","RF_RUN1_AllData","ROC",0.848,NA,296,77.273,80.702
"8","RF_RUN1_AllData","TSS",0.58,NA,295,77.273,80.702
"9","RF_RUN1_AllData","KAPPA",0.535,NA,295,77.273,80.702
"10","GAM_RUN2_AllData","ROC",0.616,NA,27,86.364,40.351
"11","GAM_RUN2_AllData","TSS",0.267,NA,29,86.364,40.351
"12","GAM_RUN2_AllData","KAPPA",0.222,NA,548.5,40.909,80.702
"13","GBM_RUN2_AllData","ROC",0.698,NA,444.5,54.545,80.702
"14","GBM_RUN2_AllData","TSS",0.352,NA,445,54.545,80.702
"15","GBM_RUN2_AllData","KAPPA",0.352,NA,500,50,84.211
"16","RF_RUN2_AllData","ROC",0.738,NA,344,63.636,80.702
"17","RF_RUN2_AllData","TSS",0.426,NA,324,63.636,78.947
"18","RF_RUN2_AllData","KAPPA",0.41,NA,357,59.091,82.456
"19","GAM_RUN3_AllData","ROC",0.798,NA,247,95.455,50.877
"20","GAM_RUN3_AllData","TSS",0.463,NA,246,95.455,50.877
"21","GAM_RUN3_AllData","KAPPA",0.457,NA,652,59.091,84.211
"22","GBM_RUN3_AllData","ROC",0.747,NA,441.5,72.727,71.93
"23","GBM_RUN3_AllData","TSS",0.439,NA,407,77.273,66.667
"24","GBM_RUN3_AllData","KAPPA",0.372,NA,439,72.727,68.421
"25","RF_RUN3_AllData","ROC",0.798,NA,261,77.273,73.684
"26","RF_RUN3_AllData","TSS",0.51,NA,260,77.273,73.684
"27","RF_RUN3_AllData","KAPPA",0.447,NA,260,77.273,73.684
"28","GAM_RUN4_AllData","ROC",0.77,NA,566,72.727,73.684
"29","GAM_RUN4_AllData","TSS",0.464,NA,565.5,72.727,73.684
"30","GAM_RUN4_AllData","KAPPA",0.442,NA,747,40.909,96.491
"31","GBM_RUN4_AllData","ROC",0.846,NA,342.5,100,68.421
"32","GBM_RUN4_AllData","TSS",0.684,NA,341.5,100,68.421
"33","GBM_RUN4_AllData","KAPPA",0.547,NA,341.5,100,68.421
"34","RF_RUN4_AllData","ROC",0.878,NA,310,100,71.93
"35","RF_RUN4_AllData","TSS",0.719,NA,311,100,71.93
"36","RF_RUN4_AllData","KAPPA",0.588,NA,311,100,71.93
"37","GAM_RUN5_AllData","ROC",0.715,NA,409,86.364,59.649
"38","GAM_RUN5_AllData","TSS",0.46,NA,407.5,86.364,59.649
"39","GAM_RUN5_AllData","KAPPA",0.36,NA,407.5,86.364,59.649
"40","GBM_RUN5_AllData","ROC",0.764,NA,462,68.182,73.684
"41","GBM_RUN5_AllData","TSS",0.419,NA,461,68.182,73.684
"42","GBM_RUN5_AllData","KAPPA",0.377,NA,461,68.182,73.684
"43","RF_RUN5_AllData","ROC",0.771,NA,431,59.091,84.211
"44","RF_RUN5_AllData","TSS",0.433,NA,429,59.091,84.211
