"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.49,0.281,0.159,0.313,0.197,0.085,0.43,0.261,0.078,0.402,0.272,0.22,0.398,0.218,0.136,0.453,0.196,0.119,0.641,0.496,0.307,0.383,0.344,0.182,0.292,0.131,0.075,0.483,0.329,0.249
"lag_sst",0.544,0.47,0.385,0.682,0.51,0.42,0.663,0.489,0.523,0.485,0.325,0.371,0.54,0.598,0.517,0.419,0.249,0.334,0.548,0.484,0.539,0.484,0.453,0.424,0.423,0.521,0.537,0.617,0.487,0.432
"int_chl",0.257,0.31,0.298,0.553,0.319,0.253,0.31,0.451,0.312,0.411,0.367,0.225,0.398,0.28,0.199,0.48,0.409,0.23,0.428,0.29,0.155,0.522,0.321,0.306,0.642,0.361,0.272,0.478,0.426,0.293
"sss",0.308,0.1,0.288,0.443,0.089,0.231,0.311,0.068,0.132,0.444,0.127,0.253,0.383,0.105,0.272,0.319,0.346,0.414,0.299,0.026,0.083,0.298,0.059,0.177,0.213,0.048,0.144,0.263,0.067,0.116
