"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.607,0.177,0.125,NA,0.37,0.229,0.519,0.268,0.247,0.596,0.338,0.231,0.611,0.386,0.201,0.597,0.376,0.147,0.582,0.303,0.201,0.443,0.395,0.234,0.512,0.199,0.087,0.692,0.384,0.18
"lag_sst",0.556,0.309,0.351,NA,0.398,0.401,0.603,0.272,0.304,0.733,0.419,0.336,0.524,0.235,0.335,0.673,0.307,0.332,0.599,0.317,0.418,0.342,0.196,0.288,0.332,0.288,0.381,0.618,0.308,0.43
"int_chl",0.656,0.621,0.545,NA,0.684,0.48,0.75,0.838,0.61,0.695,0.527,0.354,0.755,0.575,0.4,0.596,0.659,0.46,0.657,0.514,0.339,0.726,0.694,0.454,0.716,0.682,0.431,0.774,0.622,0.371
"sss",0.516,0.083,0.138,NA,0.011,0.051,0.323,0.03,0.104,0.455,0.034,0.07,0.504,0.043,0.118,0.426,0.034,0.079,0.443,0.081,0.121,0.193,0.028,0.107,0.428,0.078,0.176,0.464,0.034,0.063
