"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","GAM_RUN1_AllData","ROC",0.839,NA,628.5,69.643,85.93
"2","GAM_RUN1_AllData","TSS",0.551,NA,625,69.643,85.427
"3","GAM_RUN1_AllData","KAPPA",0.523,NA,670,66.071,87.94
"4","GBM_RUN1_AllData","ROC",0.841,NA,415,78.571,77.889
"5","GBM_RUN1_AllData","TSS",0.565,NA,411,78.571,77.889
"6","GBM_RUN1_AllData","KAPPA",0.542,NA,697,58.929,92.462
"7","RF_RUN1_AllData","ROC",0.837,NA,240,80.357,78.894
"8","RF_RUN1_AllData","TSS",0.593,NA,239,80.357,78.894
"9","RF_RUN1_AllData","KAPPA",0.519,NA,364,69.643,85.93
"10","GAM_RUN2_AllData","ROC",0.856,NA,511.5,75,82.412
"11","GAM_RUN2_AllData","TSS",0.574,NA,513,75,82.412
"12","GAM_RUN2_AllData","KAPPA",0.511,NA,693,62.5,88.945
"13","GBM_RUN2_AllData","ROC",0.865,NA,323.5,80.357,77.889
"14","GBM_RUN2_AllData","TSS",0.572,NA,316,80.357,76.884
"15","GBM_RUN2_AllData","KAPPA",0.557,NA,601,60.714,92.462
"16","RF_RUN2_AllData","ROC",0.837,NA,197,73.214,80.905
"17","RF_RUN2_AllData","TSS",0.541,NA,195.5,73.214,80.905
"18","RF_RUN2_AllData","KAPPA",0.497,NA,313.5,60.714,88.945
"19","GAM_RUN3_AllData","ROC",0.845,NA,677,73.214,86.432
"20","GAM_RUN3_AllData","TSS",0.596,NA,675,73.214,86.432
"21","GAM_RUN3_AllData","KAPPA",0.554,NA,675,73.214,86.432
"22","GBM_RUN3_AllData","ROC",0.834,NA,603,69.643,86.432
"23","GBM_RUN3_AllData","TSS",0.561,NA,604,69.643,86.432
"24","GBM_RUN3_AllData","KAPPA",0.527,NA,604,69.643,86.432
"25","RF_RUN3_AllData","ROC",0.826,NA,219,80.357,79.397
"26","RF_RUN3_AllData","TSS",0.593,NA,217,80.357,78.894
"27","RF_RUN3_AllData","KAPPA",0.543,NA,369,69.643,87.437
"28","GAM_RUN4_AllData","ROC",0.871,NA,539,78.571,83.417
"29","GAM_RUN4_AllData","TSS",0.62,NA,542,78.571,83.417
"30","GAM_RUN4_AllData","KAPPA",0.573,NA,664,71.429,87.94
"31","GBM_RUN4_AllData","ROC",0.862,NA,474,80.357,82.412
"32","GBM_RUN4_AllData","TSS",0.628,NA,472,80.357,82.412
"33","GBM_RUN4_AllData","KAPPA",0.554,NA,608,67.857,88.945
"34","RF_RUN4_AllData","ROC",0.862,NA,225,85.714,79.899
"35","RF_RUN4_AllData","TSS",0.646,NA,245,82.143,82.412
"36","RF_RUN4_AllData","KAPPA",0.556,NA,245,82.143,82.412
"37","GAM_RUN5_AllData","ROC",0.835,NA,513.5,76.786,77.387
"38","GAM_RUN5_AllData","TSS",0.537,NA,506,76.786,76.884
"39","GAM_RUN5_AllData","KAPPA",0.484,NA,706,66.071,85.427
"40","GBM_RUN5_AllData","ROC",0.842,NA,477,76.786,78.392
"41","GBM_RUN5_AllData","TSS",0.547,NA,470,76.786,77.889
"42","GBM_RUN5_AllData","KAPPA",0.487,NA,738,53.571,91.96
"43","RF_RUN5_AllData","ROC",0.829,NA,326,75,79.397
