"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","EMmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.698,NA,418,92.961,77.29
"2","EMmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.703,NA,418,92.961,77.29
"3","EMmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.937,NA,418,92.961,77.29
"4","EMcvByROC_mergedAlgo_mergedRun_mergedData","KAPPA",NA,NA,NA,NA,NA
"5","EMcvByROC_mergedAlgo_mergedRun_mergedData","TSS",NA,NA,NA,NA,NA
"6","EMcvByROC_mergedAlgo_mergedRun_mergedData","ROC",NA,NA,NA,NA,NA
"7","EMciInfByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.695,NA,408,90.269,79.58
"8","EMciInfByROC_mergedAlgo_mergedRun_mergedData","TSS",0.698,NA,408,90.269,79.58
"9","EMciInfByROC_mergedAlgo_mergedRun_mergedData","ROC",0.938,NA,409.5,90.269,79.962
"10","EMciSupByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.706,NA,547,87.785,82.443
"11","EMciSupByROC_mergedAlgo_mergedRun_mergedData","TSS",0.708,NA,547,87.785,82.443
"12","EMciSupByROC_mergedAlgo_mergedRun_mergedData","ROC",0.934,NA,548,87.785,83.015
"13","EMmedianByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.674,NA,409,91.925,75.954
"14","EMmedianByROC_mergedAlgo_mergedRun_mergedData","TSS",0.679,NA,409,91.925,75.954
"15","EMmedianByROC_mergedAlgo_mergedRun_mergedData","ROC",0.916,NA,411,91.925,76.145
"16","EMcaByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.699,NA,919,72.05,97.137
"17","EMcaByROC_mergedAlgo_mergedRun_mergedData","TSS",0.705,NA,182,98.758,71.756
"18","EMcaByROC_mergedAlgo_mergedRun_mergedData","ROC",0.947,NA,183.5,98.758,71.756
"19","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.698,NA,500,86.957,83.015
"20","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.703,NA,418,92.961,77.29
"21","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.937,NA,418,92.961,77.29
