"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.111,0.069,0.116,0.155,0.111,0.153,0.236,0.167,0.212,0.126,0.07,0.132,0.121,0.075,0.165,0.1,0.064,0.12,0.137,0.133,0.178,0.173,0.14,0.186,0.125,0.111,0.165,0.123,0.083,0.133
"lag_sst",0.181,0.098,0.155,0.16,0.098,0.196,0.168,0.107,0.238,0.098,0.048,0.139,0.124,0.066,0.154,0.051,0.034,0.147,0.139,0.113,0.191,0.123,0.07,0.148,0.193,0.128,0.239,0.088,0.071,0.165
"int_chl",0.676,0.812,0.792,0.594,0.687,0.678,0.594,0.711,0.713,0.726,0.804,0.762,0.645,0.82,0.73,0.684,0.847,0.797,0.669,0.724,0.699,0.637,0.733,0.708,0.645,0.773,0.751,0.739,0.812,0.765
"sss",0.234,0.159,0.182,0.337,0.207,0.247,0.186,0.139,0.209,0.239,0.204,0.212,0.305,0.231,0.248,0.282,0.21,0.217,0.264,0.18,0.217,0.263,0.181,0.237,0.24,0.169,0.211,0.215,0.139,0.175
