"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.365,0.326,0.147,0.314,0.166,0.141,0.299,0.191,0.13,0.309,0.152,0.072,0.319,0.2,0.12,0.535,0.366,0.163,0.435,0.204,0.106,0.427,0.374,0.171,0.361,0.345,0.168,0.456,0.163,0.096
"lag_sst",0.78,0.634,0.53,0.434,0.46,0.481,0.556,0.512,0.49,0.5,0.379,0.481,0.526,0.378,0.492,0.656,0.559,0.572,0.555,0.518,0.581,0.571,0.475,0.539,0.601,0.531,0.589,0.633,0.52,0.499
"int_chl",0.423,0.227,0.148,0.387,0.476,0.312,0.607,0.384,0.264,0.588,0.508,0.197,0.407,0.317,0.165,0.39,0.266,0.174,0.372,0.315,0.176,0.509,0.305,0.17,0.354,0.364,0.169,0.621,0.534,0.317
"sss",0.013,0.05,0.185,0.35,0.057,0.177,0.026,0.121,0.26,0.377,0.111,0.253,0.38,0.268,0.309,0.244,0.055,0.236,0.336,0.056,0.099,0.284,0.054,0.143,0.266,0.075,0.117,0.238,0.025,0.143
