"","GAM.RUN1.AllData","GBM.RUN1.AllData","RF.RUN1.AllData","GAM.RUN2.AllData","GBM.RUN2.AllData","RF.RUN2.AllData","GAM.RUN3.AllData","GBM.RUN3.AllData","RF.RUN3.AllData","GAM.RUN4.AllData","GBM.RUN4.AllData","RF.RUN4.AllData","GAM.RUN5.AllData","GBM.RUN5.AllData","RF.RUN5.AllData","GAM.RUN6.AllData","GBM.RUN6.AllData","RF.RUN6.AllData","GAM.RUN7.AllData","GBM.RUN7.AllData","RF.RUN7.AllData","GAM.RUN8.AllData","GBM.RUN8.AllData","RF.RUN8.AllData","GAM.RUN9.AllData","GBM.RUN9.AllData","RF.RUN9.AllData","GAM.RUN10.AllData","GBM.RUN10.AllData","RF.RUN10.AllData"
"wind",0.147,0.024,0.148,0.157,0.027,0.142,0.164,0.02,0.126,0.191,0.038,0.131,0.191,0.06,0.149,0.104,0.031,0.181,0.114,0.041,0.174,0.099,0.039,0.123,0.13,0.026,0.142,0.172,0.033,0.191
"lag_sst",0.386,0.254,0.474,0.255,0.243,0.464,0.277,0.397,0.547,0.267,0.284,0.509,0.306,0.203,0.499,0.321,0.246,0.469,0.275,0.325,0.506,0.287,0.234,0.513,0.333,0.36,0.494,0.303,0.224,0.553
"int_chl",0.447,0.605,0.59,0.459,0.532,0.548,0.47,0.553,0.563,0.443,0.624,0.612,0.409,0.483,0.499,0.451,0.543,0.58,0.497,0.623,0.658,0.437,0.57,0.551,0.412,0.469,0.569,0.46,0.549,0.607
"sss",0.363,0.266,0.236,0.411,0.267,0.292,0.361,0.17,0.239,0.405,0.211,0.205,0.432,0.359,0.312,0.381,0.292,0.313,0.334,0.219,0.241,0.442,0.331,0.244,0.434,0.288,0.27,0.368,0.321,0.273
