"","Model.name","Eval.metric","Testing.data","Evaluating.data","Cutoff","Sensitivity","Specificity"
"1","EMmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.667,NA,542,79.679,90.332
"2","EMmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.747,NA,435,89.305,85.347
"3","EMmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.945,NA,435,89.305,85.347
"4","EMcvByROC_mergedAlgo_mergedRun_mergedData","KAPPA",NA,NA,NA,NA,NA
"5","EMcvByROC_mergedAlgo_mergedRun_mergedData","TSS",NA,NA,NA,NA,NA
"6","EMcvByROC_mergedAlgo_mergedRun_mergedData","ROC",NA,NA,NA,NA,NA
"7","EMciInfByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.682,NA,453,83.422,89.879
"8","EMciInfByROC_mergedAlgo_mergedRun_mergedData","TSS",0.746,NA,381,88.235,86.405
"9","EMciInfByROC_mergedAlgo_mergedRun_mergedData","ROC",0.95,NA,380.5,88.235,86.405
"10","EMciSupByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.655,NA,632,77.005,90.785
"11","EMciSupByROC_mergedAlgo_mergedRun_mergedData","TSS",0.747,NA,397,96.257,78.248
"12","EMciSupByROC_mergedAlgo_mergedRun_mergedData","ROC",0.938,NA,403,96.257,78.55
"13","EMmedianByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.651,NA,538,83.957,87.613
"14","EMmedianByROC_mergedAlgo_mergedRun_mergedData","TSS",0.754,NA,406,94.118,81.269
"15","EMmedianByROC_mergedAlgo_mergedRun_mergedData","ROC",0.935,NA,408,94.118,81.42
"16","EMcaByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.662,NA,783,79.679,90.03
"17","EMcaByROC_mergedAlgo_mergedRun_mergedData","TSS",0.776,NA,283,98.93,78.701
"18","EMcaByROC_mergedAlgo_mergedRun_mergedData","ROC",0.946,NA,283.5,98.93,78.701
"19","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","KAPPA",0.667,NA,543,79.679,90.332
"20","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","TSS",0.745,NA,435,89.305,85.196
"21","EMwmeanByROC_mergedAlgo_mergedRun_mergedData","ROC",0.945,NA,437,89.305,85.347
